"cumulative catch (number of fish caught per time step of saving). ex: if time step of saving is the year, then annual catches in fish numbers are saved"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
33.0,11985.393,316095.16,2811008.5,185749.19,0.0,10829.0625,0.0,2684377.0,158789.38,1.9436534E7,3029011.5,1638364.5,1.890493E7,723904.3
34.0,12530.094,335613.75,2214044.0,199729.03,0.0,8064.6167,0.0,2549731.2,286538.1,1.8583232E7,3343009.2,5345205.0,1.9817812E7,1497670.1
35.0,13614.759,375559.53,1534973.9,174641.5,0.0,6369.889,0.0,2205935.2,158190.25,1.6798046E7,4113246.0,1.3720512E7,1.7549688E7,988270.0
36.0,15890.176,334234.9,2674213.5,186420.1,0.0,5811.22,0.0,2208283.8,279662.38,1.733808E7,3688423.2,1.9954626E7,1.655209E7,1057789.8
37.0,17109.887,334306.97,2814762.8,207413.62,0.0,5262.1235,0.0,1925467.1,188094.53,1.5674435E7,3236038.2,1.9349168E7,1.5034112E7,1324653.2
38.0,18367.996,337322.9,2925721.8,190428.67,0.0,12448.451,0.0,1968011.4,221962.1,1.674373E7,2543960.5,1.5562221E7,1.4946316E7,953038.3
39.0,20145.57,342009.16,2261220.0,144275.69,0.0,10912.767,0.0,1891603.5,259643.6,1.7872736E7,2188026.8,1.4772115E7,1.7372408E7,835433.0
40.0,20554.215,472944.25,2006804.1,148030.97,0.0,8415.699,0.0,2215130.8,216680.98,2.4675998E7,1865335.2,1.3774757E7,1.6700849E7,766020.94
41.0,21371.076,418127.4,2392863.8,131741.72,0.0,7032.2715,0.0,1948734.0,268634.7,3.395952E7,3052857.5,1.6031461E7,1.7065148E7,1814316.5
42.0,23566.78,352215.06,4003939.8,99766.61,0.0,5702.646,0.0,2020931.1,388922.47,3.1097412E7,4009327.5,1.6530816E7,1.4644321E7,2070098.6
43.0,25718.842,340417.1,3886730.5,118244.85,0.0,4739.249,0.0,2429346.5,385520.56,3.49782E7,6324193.5,1.4783122E7,1.2805432E7,2495979.0
44.0,27688.506,321196.28,3079187.8,115270.95,0.0,5810.684,0.0,3300841.2,459704.7,3.1474534E7,1.3628718E7,1.327253E7,1.2506222E7,1584759.8
45.0,29436.496,219967.72,3185866.0,144429.81,0.0,8075.4385,0.0,3464632.2,473857.66,3.5713032E7,1.1827692E7,1.0948273E7,1.1252229E7,962940.9
46.0,35872.945,218902.97,7952364.5,192821.45,0.0,6852.8267,0.0,2937959.5,318775.03,4.12356E7,1.9898078E7,1.045194E7,9406713.0,1402694.8
47.0,43677.574,316396.75,8243980.5,182442.94,0.0,7731.019,0.0,2713968.0,296922.7,3.4428288E7,1.5238989E7,1.0964219E7,8618375.0,655048.44
48.0,45505.63,439511.12,4105406.2,162237.83,0.0,6468.784,0.0,2591487.8,240692.75,2.7810336E7,1.861693E7,1.0180382E7,1.2047892E7,672083.0
49.0,48371.258,470606.53,3454397.0,129748.305,0.0,11248.918,0.0,2512763.8,279334.28,2.2950506E7,1.3352963E7,8574648.0,1.2913882E7,411825.7
50.0,48490.527,608560.4,3454697.0,129080.91,0.0,10774.14,0.0,3497947.2,295577.38,1.9339744E7,1.3586886E7,8854401.0,1.031456E7,233188.5
51.0,44725.168,475945.5,3059847.5,113881.79,0.0,8652.898,0.0,3052125.8,323997.62,1.5042905E7,1.0088245E7,7958038.0,1.1509517E7,135699.45
52.0,40731.336,370418.1,2722431.2,124040.914,0.0,7741.381,0.0,2417100.0,262438.4,1.1540125E7,9356855.0,6614639.5,1.666948E7,139455.1
