"Mean abundance (number of fish), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
11.0,2.607769E7,8.027564E7,2.04640781E9,9.928665E8,2.31529779E9,3.6727968E7,3.02370688E9,1.67267366E9,4.351644E7,7.8700902E9,9.0179565E8,2.05931348E11,7.2933224E7,5.1200671E9
12.0,2.5859584E7,9.6066256E7,1.41126682E9,7.5500851E8,2.29338675E9,3.6329584E7,4.4418176E9,1.94058778E9,3.2024188E7,5.45647E9,1.95922099E9,7.1182828E10,1.39838576E8,2.54083507E9
13.0,1.832833E7,6.90926E7,3.85882675E9,5.6849734E8,2.95337805E9,3.8812412E7,4.6939822E9,1.58990182E9,4.1929024E7,8.6359583E9,1.89049562E9,3.07624264E10,4.93489024E8,9.7352704E8
14.0,1.0345688E7,6.371514E7,3.43658906E9,4.25763776E8,3.4700393E9,3.2020276E7,5.3056225E9,1.10068173E9,4.9262848E7,1.57749053E10,2.01548493E9,1.26686761E10,1.25988339E9,1.96114918E9
15.0,9630962.0,4.75237E7,1.98015834E9,3.24218848E8,2.77361613E9,2.3979786E7,8.0709012E9,1.07607155E9,4.4486252E7,1.54918431E10,1.40470579E9,4.9198239E9,3.04204186E9,2.61827635E9
16.0,1.2187435E7,7.2662816E7,2.17127782E9,2.18936048E8,1.74358528E9,2.2303606E7,7.5278822E9,1.02219955E9,6.1651956E7,1.56345272E10,1.3832896E9,1.63362386E10,6.5517343E9,3.23487795E9
17.0,1.3988411E7,7.9362192E7,2.26616013E9,1.7509936E8,1.97122534E9,1.5054445E7,8.2672205E9,8.4081978E8,5.4718384E7,2.79553556E10,1.04826739E9,3.7369004E10,1.10058158E10,5.0789038E9
18.0,1.3761208E7,1.25091736E8,2.7390464E9,1.54202368E8,1.84164518E9,1.6010506E7,8.4655191E9,7.1905485E8,5.5000436E7,5.1627172E10,1.59157402E9,4.3486462E10,1.68906906E10,3.21945651E9
19.0,1.5350379E7,1.59982272E8,2.83389261E9,1.67391744E8,1.7797175E9,1.2440483E7,1.17275546E10,7.5820218E8,4.3954556E7,5.0823836E10,2.14517683E9,3.7536133E10,2.18114683E10,4.9447962E9
20.0,1.5401078E7,1.53872576E8,3.49975526E9,1.7209824E8,1.58871885E9,9930325.0,1.09946317E10,7.567801E8,4.1668088E7,6.396647E10,3.32072422E9,2.68763771E10,1.91764193E10,3.51362304E9
