"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
37.0,27.731699,36.788017,67.63749,279.31445,0.0,124.61563,0.0,73.9598,91.27075,316.67596,197.33809,768.5906,378.70648,126.71672
38.0,29.37424,34.657333,68.950615,263.30966,0.0,124.17734,0.0,76.93424,96.913475,321.28088,159.49814,684.30164,396.76303,106.92979
39.0,31.970886,31.723454,54.514706,224.54732,0.0,131.04723,0.0,73.274536,103.62229,333.98947,133.94073,648.1211,420.18552,118.563705
40.0,34.39218,38.321148,55.810757,213.84763,0.0,137.75307,0.0,83.44765,97.33521,364.083,116.78133,590.51227,397.24988,104.63148
41.0,36.65831,41.587925,69.389824,194.45712,0.0,138.08347,0.0,79.08341,105.01045,406.53976,158.10953,597.4328,408.38705,156.63596
42.0,38.12068,38.05406,94.6664,157.18321,0.0,132.44397,0.0,82.77715,113.51479,402.09668,205.30672,592.9848,379.36746,202.61394
43.0,40.063965,35.39324,88.057915,165.29509,0.0,120.387505,0.0,86.26718,123.94742,411.11618,307.4177,564.78503,346.1652,210.16061
44.0,41.4124,34.726814,77.705025,163.31068,0.0,109.031685,0.0,105.112274,136.32167,404.41858,470.76654,534.1118,337.41537,186.30614
45.0,42.96825,30.228365,79.902466,191.5469,0.0,105.193596,0.0,107.32898,141.82248,437.35004,459.07944,477.00488,303.41983,150.75398
46.0,49.040787,28.382658,123.41265,250.07835,0.0,105.90712,0.0,100.48341,128.98358,486.04367,595.36035,451.89648,271.95108,151.1394
47.0,58.06472,30.490509,124.80113,246.02258,0.0,107.29834,0.0,91.59158,116.63971,456.0184,537.99286,455.89258,258.1059,127.590096
48.0,63.31206,33.36253,78.609924,209.69258,0.0,110.49577,0.0,88.08929,104.80822,419.40082,586.33624,429.80005,304.81824,83.32539
49.0,69.352234,39.34161,77.659584,183.28716,0.0,112.52989,0.0,87.86101,107.68415,370.27902,533.41833,378.9933,346.74008,59.482655
50.0,73.37002,47.67818,76.77333,185.71204,0.0,121.96349,0.0,101.30166,110.37094,356.9657,536.63275,385.6627,327.50677,36.29086
51.0,73.89181,42.853317,70.82835,177.58621,0.0,130.7505,0.0,89.74619,106.30326,325.52747,452.06454,366.8099,327.66922,28.625624
52.0,68.032936,41.56223,64.24195,182.30046,0.0,134.84824,0.0,79.384346,98.57887,290.82004,404.94772,323.89105,401.37103,19.552938
53.0,60.407665,42.830097,49.54236,163.48749,0.0,138.20815,0.0,75.40401,88.6105,238.5295,397.55606,274.78027,439.39743,21.09308
54.0,55.634243,42.172195,51.9006,161.09514,0.0,135.7648,0.0,78.99754,100.29733,199.88509,360.33847,288.80545,448.70892,28.17376
55.0,50.086838,38.847794,73.121056,193.54175,0.0,128.92694,0.0,94.9501,92.31624,179.15863,286.35876,326.8929,502.60867,43.004517
56.0,47.920444,37.737953,71.24453,206.5062,0.0,121.75901,0.0,90.99065,74.40275,169.576,244.0802,277.2011,502.21536,37.11579
57.0,51.890953,37.93657,65.915215,205.05693,0.0,115.36351,0.0,88.398796,72.17284,160.13612,247.03134,237.03235,502.97592,43.060146
58.0,50.9666,32.180782,67.32104,198.4061,0.0,105.25812,0.0,95.531654,80.53565,161.18028,240.23009,232.54256,479.29803,44.257652
59.0,48.563103,28.964544,62.13593,188.19957,0.0,99.5341,0.0,111.204346,89.01358,179.51097,225.54967,443.9339,434.418,44.81307
60.0,48.2604,29.312887,68.64161,219.12454,0.0,94.7546,0.0,86.112854,101.495544,216.14972,185.24641,586.6481,466.70663,59.28227
61.0,52.758682,32.09358,72.65588,263.68445,0.0,92.99641,0.0,76.40202,107.0839,260.85834,138.76314,724.1486,491.43854,84.63002
62.0,58.23936,35.127254,77.26985,261.59756,0.0,95.51184,0.0,76.477486,105.4614,295.67438,113.07704,1053.5936,464.35513,116.81654
63.0,58.25456,31.712854,84.44346,284.5633,0.0,99.070274,0.0,79.50838,100.07443,358.61508,128.66791,1433.6095,415.05884,159.41771
64.0,57.577717,33.07958,65.573204,279.54153,0.0,100.90304,0.0,77.26401,102.57348,352.65433,405.0785,1475.8966,344.83615,206.5991
65.0,55.915195,36.511883,47.22754,250.38255,0.0,102.46849,0.0,91.31017,106.69137,311.85175,511.96973,1252.4135,315.8726,181.08012
66.0,55.128666,38.731503,69.11798,296.55066,0.0,106.39353,0.0,89.95596,118.44208,314.031,557.52515,1063.4369,335.96426,130.44829
67.0,49.237663,31.78348,61.958893,307.75635,0.0,112.80846,0.0,80.16131,95.50315,337.83765,727.94165,838.8187,354.0205,85.987724
68.0,44.13977,30.01503,56.20319,272.81378,0.0,117.87151,0.0,74.75209,82.99134,381.72437,697.2619,585.5184,384.76996,86.6918
69.0,43.374332,30.69776,60.192314,270.3881,0.0,119.400475,0.0,74.400345,96.784515,340.3941,590.3435,476.49823,402.86957,88.033165
70.0,46.164646,33.322323,55.726635,238.26648,0.0,121.145935,0.0,71.003914,92.27185,302.44,526.9242,449.80032,395.85284,94.06424
