"Distribution of fish species biomass (tonne) by Age class (year). Class i designates interval [i,i+1[."
"Time","Age","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
48.0,12.0,0.0,0.0,0.0,36.77422,0.0,515.1545,0.0,4.6820626,31.04617,33.4659,14.313597,0.0,4.589321,0.0
48.0,13.0,0.0,0.0,0.0,15.482563,0.0,204.8379,0.0,0.8794671,16.356049,4.56511,11.905363,0.0,4.724257,0.0
48.0,14.0,0.0,0.0,0.0,3.926479,0.0,88.45819,0.0,1.1441848,19.499287,1.021072,4.8362217,0.0,3.2558448,0.0
48.0,15.0,0.0,0.0,0.0,2.652837,0.0,23.499662,0.0,1.5136653,0.0,0.0,6.339714,0.0,0.0,0.0
48.0,16.0,0.0,0.0,0.0,0.5563738,0.0,45.828297,0.0,1.2752103,0.0,0.0,1.9809544,0.0,0.0,0.0
48.0,17.0,0.0,0.0,0.0,0.5437275,0.0,204.68806,0.0,0.058284,0.0,0.0,0.0,0.0,0.0,0.0
48.0,18.0,0.0,0.0,0.0,0.32327193,0.0,509.2608,0.0,0.037664942,0.0,0.0,0.0,0.0,0.0,0.0
48.0,19.0,0.0,0.0,0.0,0.09697511,0.0,128.742,0.0,0.07204966,0.0,0.0,0.0,0.0,0.0,0.0
48.0,20.0,0.0,0.0,0.0,0.0,0.0,25.129475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,21.0,0.0,0.0,0.0,0.0,0.0,51.91715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,22.0,0.0,0.0,0.0,0.0,0.0,1.4730661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,23.0,0.0,0.0,0.0,0.0,0.0,121.502625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,24.0,0.0,0.0,0.0,0.0,0.0,340.76422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,725.3882,1014.67285,19495.59,1690.049,4931.438,104.61706,10011.228,9453.697,1525.6637,18017.98,7470.924,26299.348,42450.76,12870.977
49.0,1.0,723.54736,1760.7875,11663.625,7326.77,4035.6877,615.62695,5269.418,8017.449,1946.3698,26041.568,26746.496,26526.55,104768.836,30933.031
49.0,2.0,473.19296,1039.0931,3858.7417,5086.895,1282.3915,361.01758,2347.9875,3813.9365,653.7654,33997.98,23835.871,26295.168,67630.414,0.0
49.0,3.0,1071.885,289.39502,1435.5422,7132.022,0.0,796.813,1502.7489,2339.3132,669.41187,39528.418,15278.054,30876.84,31574.473,0.0
49.0,4.0,2042.9012,114.75855,0.0,9392.059,0.0,751.73535,956.30444,1144.0735,451.30615,30612.596,9831.85,20038.674,16506.855,0.0
49.0,5.0,2560.4038,92.1452,0.0,3460.8706,0.0,2815.041,314.32178,489.3537,383.9418,14864.991,3347.2236,9124.61,9496.832,0.0
49.0,6.0,4196.4824,99.057304,0.0,1203.2322,0.0,1027.1692,0.0,229.57161,447.50995,8538.764,3180.63,4545.657,4895.6196,0.0
49.0,7.0,3816.7417,116.41457,0.0,945.25366,0.0,357.08807,0.0,129.73904,403.38254,4037.7388,1381.8374,5300.473,1676.1592,0.0
49.0,8.0,2916.8508,96.63078,0.0,199.03049,0.0,106.465126,0.0,47.35619,329.87418,1864.2704,209.17577,1794.6748,760.1474,0.0
49.0,9.0,2644.008,82.708466,0.0,124.78591,0.0,221.74702,0.0,37.051487,157.14203,472.36978,187.77028,2842.6562,458.47937,0.0
49.0,10.0,0.0,68.906044,0.0,102.29326,0.0,5.110298,0.0,20.781256,119.61895,157.15192,52.19914,210.8001,220.7949,0.0
49.0,11.0,0.0,0.0,0.0,32.13745,0.0,620.1579,0.0,9.318128,46.889908,19.981928,49.047756,0.0,107.75647,0.0
49.0,12.0,0.0,0.0,0.0,25.931585,0.0,2841.1362,0.0,10.468488,34.70233,3.853095,9.401765,0.0,24.669924,0.0
49.0,13.0,0.0,0.0,0.0,18.734365,0.0,437.9562,0.0,2.493193,20.346445,3.1599045,11.188287,0.0,0.4645247,0.0
49.0,14.0,0.0,0.0,0.0,7.1101995,0.0,172.10857,0.0,0.50729704,10.828412,0.6108596,8.946927,0.0,1.2664188,0.0
49.0,15.0,0.0,0.0,0.0,1.7128292,0.0,73.69741,0.0,0.5256935,0.0,0.0,3.9827769,0.0,0.0,0.0
49.0,16.0,0.0,0.0,0.0,1.1768097,0.0,19.421247,0.0,1.1042026,0.0,0.0,4.37043,0.0,0.0,0.0
49.0,17.0,0.0,0.0,0.0,0.3013699,0.0,37.769577,0.0,0.984461,0.0,0.0,0.0,0.0,0.0,0.0
49.0,18.0,0.0,0.0,0.0,0.28905597,0.0,168.03801,0.0,0.030145496,0.0,0.0,0.0,0.0,0.0,0.0
49.0,19.0,0.0,0.0,0.0,0.13820128,0.0,417.20618,0.0,0.02763326,0.0,0.0,0.0,0.0,0.0,0.0
49.0,20.0,0.0,0.0,0.0,0.0,0.0,104.939064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,21.0,0.0,0.0,0.0,0.0,0.0,20.400587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,22.0,0.0,0.0,0.0,0.0,0.0,42.10642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,23.0,0.0,0.0,0.0,0.0,0.0,1.1920049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,24.0,0.0,0.0,0.0,0.0,0.0,98.28638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,747.9598,1390.4869,18067.795,1812.6582,5116.367,44.746365,11262.162,7600.5015,1451.1086,16549.182,11020.732,8927.049,32225.357,10030.514
50.0,1.0,912.1005,2123.8171,11284.637,9875.074,3735.2231,594.04846,7030.22,8044.4136,1746.0239,34811.582,24368.389,45353.832,73596.836,18806.875
50.0,2.0,645.6372,1039.2114,4017.514,7993.9365,1746.0385,1380.5564,3135.9294,4159.168,1249.2488,24661.055,18092.893,24699.676,79530.39,0.0
50.0,3.0,746.4228,524.7663,1451.2904,3995.9875,0.0,568.4452,1264.473,2227.7275,520.29846,30216.342,15496.433,20407.41,45923.23,0.0
50.0,4.0,1738.0168,152.80383,0.0,4659.3657,0.0,1114.5023,620.30615,1286.4731,578.5925,28173.773,9427.163,21602.285,17891.418,0.0
50.0,5.0,2786.9392,113.59611,0.0,5711.068,0.0,742.01166,405.08292,592.14655,361.75452,19028.627,5857.338,12398.904,8791.474,0.0
50.0,6.0,3105.6006,72.824036,0.0,1828.3434,0.0,2888.9624,0.0,267.08896,285.3803,8617.023,1815.4554,5047.1826,5103.124,0.0
50.0,7.0,4660.4663,70.156654,0.0,648.8381,0.0,1009.14795,0.0,83.36886,319.3286,4419.3276,1798.4551,2573.7551,2210.959,0.0
50.0,8.0,4022.7446,74.302475,0.0,443.3032,0.0,341.5118,0.0,63.669937,277.9519,1728.8865,1021.3293,3061.286,790.10425,0.0
50.0,9.0,2924.1511,73.61006,0.0,110.56892,0.0,97.64926,0.0,22.598814,225.55994,678.5349,142.11143,860.8303,311.14072,0.0
50.0,10.0,0.0,63.77945,0.0,69.90671,0.0,197.4191,0.0,23.297224,108.83984,97.50107,152.43034,1415.1198,138.01385,0.0
50.0,11.0,0.0,0.0,0.0,58.038525,0.0,4.4575343,0.0,11.4077425,80.1165,62.0655,42.208485,0.0,59.989746,0.0
50.0,12.0,0.0,0.0,0.0,17.681934,0.0,523.42773,0.0,5.2655344,31.395947,10.407101,40.272892,0.0,38.205074,0.0
50.0,13.0,0.0,0.0,0.0,11.441576,0.0,2403.043,0.0,6.8925405,23.12421,1.6220646,7.917612,0.0,5.5687695,0.0
50.0,14.0,0.0,0.0,0.0,10.335634,0.0,368.55957,0.0,1.6652663,13.011573,1.4677252,8.7003765,0.0,0.06758665,0.0
50.0,15.0,0.0,0.0,0.0,3.8250961,0.0,143.43088,0.0,0.2979914,0.0,0.0,6.23163,0.0,0.0,0.0
50.0,16.0,0.0,0.0,0.0,0.6100599,0.0,61.001698,0.0,0.33834568,0.0,0.0,3.0504093,0.0,0.0,0.0
50.0,17.0,0.0,0.0,0.0,0.3364804,0.0,15.968967,0.0,0.7374874,0.0,0.0,0.0,0.0,0.0,0.0
50.0,18.0,0.0,0.0,0.0,0.1415619,0.0,30.985594,0.0,0.7445719,0.0,0.0,0.0,0.0,0.0,0.0
50.0,19.0,0.0,0.0,0.0,0.10343281,0.0,137.54727,0.0,0.018498903,0.0,0.0,0.0,0.0,0.0,0.0
50.0,20.0,0.0,0.0,0.0,0.0,0.0,340.7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,21.0,0.0,0.0,0.0,0.0,0.0,85.31774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,22.0,0.0,0.0,0.0,0.0,0.0,16.531294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,23.0,0.0,0.0,0.0,0.0,0.0,34.074806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,24.0,0.0,0.0,0.0,0.0,0.0,0.96334773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,804.8546,579.10284,14249.147,1615.8573,5789.937,22.508617,11979.757,6760.0996,1090.2545,11641.409,5769.3677,16882.63,58779.656,8834.28
51.0,1.0,788.2931,1865.94,10903.431,7921.554,4440.571,207.2638,7662.131,6009.848,1516.0095,27110.945,23017.72,15732.851,63383.37,14013.743
51.0,2.0,739.9682,1315.1665,3453.1565,9997.025,1695.0961,1250.9841,3868.0066,4186.8115,1164.4675,35171.812,15318.02,40180.082,58748.8,0.0
51.0,3.0,951.48596,629.86755,1072.0131,5912.7085,0.0,2080.426,1744.8749,1964.1145,837.4219,22009.543,11364.168,19011.31,54260.832,0.0
51.0,4.0,1197.2422,338.28918,0.0,2443.9456,0.0,740.2985,594.3347,1148.0521,464.67123,22141.656,9121.921,14197.738,27411.691,0.0
51.0,5.0,2321.9028,127.85597,0.0,2783.4924,0.0,1328.0483,261.11874,592.6868,426.92163,18119.441,5470.2847,14062.242,8694.453,0.0
51.0,6.0,3359.6255,88.77028,0.0,3208.1235,0.0,768.8646,0.0,291.80304,300.73587,11583.869,3262.4297,7204.166,4093.951,0.0
51.0,7.0,3476.1194,56.27068,0.0,1003.66815,0.0,2719.3872,0.0,105.55329,199.70389,4629.082,1103.137,2793.846,2241.7134,0.0
51.0,8.0,4931.2876,45.49167,0.0,311.95062,0.0,948.5672,0.0,27.06748,223.81583,1810.9708,1120.3652,1478.1101,1189.9338,0.0
51.0,9.0,4103.989,52.95516,0.0,187.19057,0.0,314.65897,0.0,26.998606,185.96045,710.4836,796.8883,1634.8867,295.82236,0.0
51.0,10.0,0.0,49.69054,0.0,62.716057,0.0,87.16169,0.0,9.546264,136.24327,276.97467,107.78586,459.72665,124.163635,0.0
51.0,11.0,0.0,0.0,0.0,38.74329,0.0,172.18925,0.0,8.712366,71.85349,32.654045,127.85114,0.0,47.18737,0.0
51.0,12.0,0.0,0.0,0.0,32.545113,0.0,3.8269668,0.0,4.8793273,53.688522,27.257446,33.877953,0.0,23.67464,0.0
51.0,13.0,0.0,0.0,0.0,8.989743,0.0,440.00153,0.0,3.1180847,20.360779,2.7028866,32.883312,0.0,9.318743,0.0
51.0,14.0,0.0,0.0,0.0,6.5039725,0.0,2017.136,0.0,4.08049,14.009376,0.7276904,6.981857,0.0,1.6256249,0.0
51.0,15.0,0.0,0.0,0.0,5.8811364,0.0,307.50256,0.0,0.7678641,0.0,0.0,5.973447,0.0,0.0,0.0
51.0,16.0,0.0,0.0,0.0,2.0390506,0.0,118.68786,0.0,0.18005668,0.0,0.0,3.9125621,0.0,0.0,0.0
51.0,17.0,0.0,0.0,0.0,0.2725746,0.0,50.221523,0.0,0.17517081,0.0,0.0,0.0,0.0,0.0,0.0
51.0,18.0,0.0,0.0,0.0,0.1365086,0.0,13.075926,0.0,0.50910324,0.0,0.0,0.0,0.0,0.0,0.0
51.0,19.0,0.0,0.0,0.0,0.06203314,0.0,25.325254,0.0,0.59510195,0.0,0.0,0.0,0.0,0.0,0.0
51.0,20.0,0.0,0.0,0.0,0.0,0.0,112.21499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,21.0,0.0,0.0,0.0,0.0,0.0,277.51703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,22.0,0.0,0.0,0.0,0.0,0.0,69.21016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,23.0,0.0,0.0,0.0,0.0,0.0,13.345377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,24.0,0.0,0.0,0.0,0.0,0.0,27.520939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,869.2462,535.62616,11057.726,1474.1532,5601.5713,10.246149,9529.806,6357.1543,860.0139,7881.1587,9382.578,2942.4985,67999.984,7018.696
52.0,1.0,770.4459,1057.7147,8622.089,9832.109,4352.552,144.52626,8050.423,6103.632,1128.1912,22531.684,20427.053,28779.68,113816.516,9092.29
52.0,2.0,568.9233,1419.0754,4289.72,8076.3013,2263.136,403.4279,4174.374,3302.2256,948.7138,26980.521,14102.551,13044.696,50599.906,0.0
52.0,3.0,1048.463,1021.9586,1041.5732,7319.5073,0.0,1942.5068,2125.812,2104.778,894.41693,30708.86,8323.11,29609.23,40275.56,0.0
52.0,4.0,1417.1018,467.39606,0.0,3727.9924,0.0,2520.1704,758.13586,995.30176,710.092,15289.574,5797.6016,13025.291,33502.23,0.0
52.0,5.0,1508.9762,212.2687,0.0,1556.8331,0.0,844.55096,206.63846,497.25726,358.88947,14275.837,3936.1238,8911.818,15996.364,0.0
52.0,6.0,2659.4895,84.57621,0.0,1617.5062,0.0,1407.1405,0.0,275.2712,333.10355,10668.881,2916.4468,8938.41,4136.842,0.0
52.0,7.0,3613.756,78.964386,0.0,1802.9702,0.0,676.29956,0.0,128.56721,225.11307,5917.109,1792.7821,3983.4082,1768.1136,0.0
52.0,8.0,3652.8022,46.288715,0.0,469.04462,0.0,2391.8455,0.0,54.6141,143.81798,2036.8258,463.3628,1599.9225,994.9134,0.0
52.0,9.0,4999.949,34.041416,0.0,168.83789,0.0,857.1217,0.0,12.028305,160.29674,660.1374,666.30597,810.5237,504.80444,0.0
52.0,10.0,0.0,41.675774,0.0,104.98915,0.0,280.3279,0.0,16.238806,120.66703,222.29933,639.83716,747.8522,101.01846,0.0
52.0,11.0,0.0,0.0,0.0,36.95794,0.0,76.202545,0.0,5.317749,77.76986,63.22642,65.967865,0.0,74.608315,0.0
52.0,12.0,0.0,0.0,0.0,22.339773,0.0,147.90932,0.0,5.3531713,47.79493,9.105928,29.408588,0.0,24.626507,0.0
52.0,13.0,0.0,0.0,0.0,18.518404,0.0,3.2209418,0.0,3.0320468,35.672577,11.961322,26.692455,0.0,6.7255673,0.0
52.0,14.0,0.0,0.0,0.0,5.0133076,0.0,367.12827,0.0,1.6280698,10.90969,0.7534184,26.34122,0.0,3.6752608,0.0
52.0,15.0,0.0,0.0,0.0,3.7753367,0.0,1668.8917,0.0,2.0023842,0.0,0.0,6.0336704,0.0,0.0,0.0
52.0,16.0,0.0,0.0,0.0,3.2519174,0.0,254.80563,0.0,0.20912531,0.0,0.0,4.7986665,0.0,0.0,0.0
52.0,17.0,0.0,0.0,0.0,0.9158634,0.0,97.72562,0.0,0.117633216,0.0,0.0,0.0,0.0,0.0,0.0
52.0,18.0,0.0,0.0,0.0,0.14979906,0.0,41.165398,0.0,0.11057938,0.0,0.0,0.0,0.0,0.0,0.0
52.0,19.0,0.0,0.0,0.0,0.0660536,0.0,10.670735,0.0,0.35822135,0.0,0.0,0.0,0.0,0.0,0.0
52.0,20.0,0.0,0.0,0.0,0.0,0.0,20.635752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,21.0,0.0,0.0,0.0,0.0,0.0,91.29898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,22.0,0.0,0.0,0.0,0.0,0.0,225.4382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,23.0,0.0,0.0,0.0,0.0,0.0,56.00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,24.0,0.0,0.0,0.0,0.0,0.0,10.784361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,784.74664,614.9644,10489.451,1134.8685,6739.0444,1.2985343,11157.083,8060.271,1356.8325,7929.2563,7897.3184,30273.303,59778.023,4673.909
53.0,1.0,753.46326,1225.781,5947.25,5768.1787,5024.4688,37.35427,6678.435,5418.9536,943.29816,13832.508,25102.89,5441.5522,117838.59,10906.754
53.0,2.0,499.9577,919.7559,3272.5918,10008.166,2259.201,373.97177,3906.7437,3222.0024,697.18274,22774.621,13290.464,26059.732,92532.21,0.0
53.0,3.0,867.0133,1089.8473,1489.8263,5971.4917,0.0,608.9281,2559.6033,1628.0973,689.5738,23237.719,8446.401,9109.771,35479.68,0.0
53.0,4.0,1667.8535,669.95746,0.0,4537.221,0.0,2465.1396,1061.8453,1058.6359,710.2167,21025.469,4633.079,20737.98,24698.242,0.0
53.0,5.0,1904.0822,319.87418,0.0,2059.1719,0.0,2905.3645,276.4982,438.21542,540.61957,8941.22,2309.62,8484.646,19195.867,0.0
53.0,6.0,1807.3016,140.33644,0.0,918.5611,0.0,857.5858,0.0,247.79723,271.41016,8155.9595,1839.582,5492.548,8732.704,0.0
53.0,7.0,2900.8916,59.032867,0.0,825.10614,0.0,1388.9891,0.0,123.48647,256.26587,5725.7915,1602.6469,5645.573,1973.7914,0.0
53.0,8.0,3849.0376,48.22408,0.0,863.2024,0.0,607.9564,0.0,58.424088,167.26912,2800.585,818.3781,2290.1316,627.86224,0.0
53.0,9.0,3716.6685,32.64444,0.0,175.8874,0.0,2143.126,0.0,27.170605,103.44226,950.8318,178.8156,673.3386,435.32184,0.0
53.0,10.0,0.0,27.186802,0.0,69.10585,0.0,767.33856,0.0,6.0748067,110.4267,213.86888,489.09207,430.4494,143.39568,0.0
53.0,11.0,0.0,0.0,0.0,49.20633,0.0,245.65598,0.0,7.855306,77.83627,68.28754,542.38776,0.0,38.894375,0.0
53.0,12.0,0.0,0.0,0.0,19.710514,0.0,65.54133,0.0,1.9327437,48.22779,29.661774,24.229967,0.0,17.546638,0.0
53.0,13.0,0.0,0.0,0.0,11.471763,0.0,125.45417,0.0,2.1863515,31.507069,4.44226,25.799614,0.0,10.222443,0.0
53.0,14.0,0.0,0.0,0.0,9.556087,0.0,2.703627,0.0,1.8217503,23.082848,5.1333146,20.285686,0.0,2.2311962,0.0
53.0,15.0,0.0,0.0,0.0,2.5399594,0.0,302.83206,0.0,1.1467983,0.0,0.0,20.85693,0.0,0.0,0.0
53.0,16.0,0.0,0.0,0.0,2.0007484,0.0,1377.7471,0.0,1.4092689,0.0,0.0,4.7304945,0.0,0.0,0.0
53.0,17.0,0.0,0.0,0.0,1.3641261,0.0,209.96135,0.0,0.15134722,0.0,0.0,0.0,0.0,0.0,0.0
53.0,18.0,0.0,0.0,0.0,0.44731995,0.0,80.111115,0.0,0.06762596,0.0,0.0,0.0,0.0,0.0,0.0
53.0,19.0,0.0,0.0,0.0,0.06360877,0.0,33.6217,0.0,0.055608377,0.0,0.0,0.0,0.0,0.0,0.0
53.0,20.0,0.0,0.0,0.0,0.0,0.0,8.683816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,21.0,0.0,0.0,0.0,0.0,0.0,16.772552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,22.0,0.0,0.0,0.0,0.0,0.0,74.115685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,23.0,0.0,0.0,0.0,0.0,0.0,182.7791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,24.0,0.0,0.0,0.0,0.0,0.0,45.284454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,745.5455,735.85767,17853.4,2747.995,5745.624,6.94927,14676.501,8810.484,843.21875,11128.731,5724.5625,15860.7,64771.906,9596.774
54.0,1.0,837.02655,1166.3026,7627.751,9081.197,5390.08,6.785252,7646.36,7549.987,1958.7554,12231.215,19635.857,53536.242,101755.31,12590.478
54.0,2.0,530.61285,726.6446,2337.251,5523.5,2434.2876,79.56279,3608.8496,3431.8962,742.00946,14869.607,16121.629,4893.8413,96192.53,0.0
54.0,3.0,715.468,711.5659,1352.8689,7100.9585,0.0,562.4819,2307.8938,1825.2782,411.67566,20280.996,7677.979,20307.719,65837.86,0.0
54.0,4.0,1339.5337,841.5915,0.0,3826.918,0.0,722.7598,1319.2671,889.80023,519.1453,14492.22,4723.4077,6297.639,22608.248,0.0
54.0,5.0,2156.3914,544.5405,0.0,2541.3394,0.0,2771.3735,483.63974,545.5317,528.19666,11874.91,1825.7653,12982.053,13228.319,0.0
54.0,6.0,2230.0085,234.65833,0.0,1220.6013,0.0,3115.1174,0.0,203.64627,409.95807,4814.9243,1246.9119,5254.0156,10079.026,0.0
54.0,7.0,1936.5514,56.75821,0.0,513.9589,0.0,834.41705,0.0,129.41861,167.21072,4499.6597,1078.1876,3279.6545,4934.0684,0.0
54.0,8.0,3027.1396,35.233505,0.0,336.66898,0.0,1323.1244,0.0,55.804817,189.46939,3223.1575,781.37933,3152.072,755.8292,0.0
54.0,9.0,3895.2483,38.770603,0.0,460.48135,0.0,534.99603,0.0,30.226116,120.18327,1222.1697,358.87582,1300.7543,256.50043,0.0
54.0,10.0,0.0,26.501907,0.0,62.994976,0.0,1810.9064,0.0,15.862174,67.287155,384.07468,110.60099,299.46527,184.99484,0.0
54.0,11.0,0.0,0.0,0.0,24.348036,0.0,672.1052,0.0,2.3812878,70.020386,82.14195,375.19794,0.0,35.100502,0.0
54.0,12.0,0.0,0.0,0.0,21.139854,0.0,211.47948,0.0,2.666649,50.266354,23.347775,437.04913,0.0,8.464972,0.0
54.0,13.0,0.0,0.0,0.0,11.16135,0.0,55.647736,0.0,1.0071247,30.326561,16.435345,21.041039,0.0,5.2776127,0.0
54.0,14.0,0.0,0.0,0.0,5.812131,0.0,105.33757,0.0,1.2433426,20.726051,1.7563788,21.727503,0.0,3.9678562,0.0
54.0,15.0,0.0,0.0,0.0,4.4581456,0.0,2.2288797,0.0,1.1590447,0.0,0.0,16.157053,0.0,0.0,0.0
54.0,16.0,0.0,0.0,0.0,1.0970461,0.0,249.58185,0.0,0.59714353,0.0,0.0,16.463396,0.0,0.0,0.0
54.0,17.0,0.0,0.0,0.0,0.51720744,0.0,1134.9983,0.0,0.8726057,0.0,0.0,0.0,0.0,0.0,0.0
54.0,18.0,0.0,0.0,0.0,0.7013867,0.0,172.22379,0.0,0.104490936,0.0,0.0,0.0,0.0,0.0,0.0
54.0,19.0,0.0,0.0,0.0,0.19182993,0.0,65.43526,0.0,0.040711064,0.0,0.0,0.0,0.0,0.0,0.0
54.0,20.0,0.0,0.0,0.0,0.0,0.0,27.380108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,22.0,0.0,0.0,0.0,0.0,0.0,13.604594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,23.0,0.0,0.0,0.0,0.0,0.0,60.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,24.0,0.0,0.0,0.0,0.0,0.0,147.93837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,641.0608,620.3601,16652.99,2711.3242,5331.103,23.145199,11050.771,7805.8716,410.6903,10630.9375,3749.99,7387.126,74300.055,11361.788
55.0,1.0,610.87616,1162.2917,11957.183,14665.395,4679.1323,37.83743,9217.448,6971.117,1090.457,18074.125,12892.228,24157.908,119398.49,21331.607
55.0,2.0,716.89526,646.24365,3008.5645,9036.673,2492.9976,10.41284,3992.5386,4584.1562,1413.195,11455.731,13018.46,48170.566,78825.56,0.0
55.0,3.0,820.5157,422.17047,1067.9869,3740.2524,0.0,102.21262,2215.507,1956.0288,556.3159,12291.336,9687.274,3746.514,66301.52,0.0
55.0,4.0,1106.1205,532.389,0.0,4625.112,0.0,679.29395,1112.1848,995.8888,267.94562,13581.384,3871.8943,13778.621,41909.363,0.0
55.0,5.0,1799.0698,643.7776,0.0,2037.924,0.0,795.9119,557.7826,428.00125,388.34332,8539.922,2050.7124,3907.3484,13098.137,0.0
55.0,6.0,2598.9133,397.80652,0.0,1416.152,0.0,2915.015,0.0,208.48682,380.37878,6050.9976,820.0883,8055.2734,7071.3945,0.0
55.0,7.0,2481.7039,171.99348,0.0,655.47345,0.0,3100.7183,0.0,94.06992,306.2959,2305.647,683.7568,3151.9758,5056.3384,0.0
55.0,8.0,2055.0327,39.004894,0.0,256.61115,0.0,783.7487,0.0,65.47653,118.669624,2012.1874,449.8113,2039.2806,1950.8934,0.0
55.0,9.0,3096.257,25.61468,0.0,154.1442,0.0,1206.2465,0.0,29.388931,124.906815,1318.6034,216.49826,1628.2263,314.483,0.0
55.0,10.0,0.0,27.271696,0.0,178.46747,0.0,460.62585,0.0,16.21739,81.42653,377.34875,141.74998,606.8115,105.686485,0.0
55.0,11.0,0.0,0.0,0.0,29.025702,0.0,1554.2239,0.0,6.0261045,40.337276,168.48042,70.40482,0.0,78.97071,0.0
55.0,12.0,0.0,0.0,0.0,10.527747,0.0,579.2193,0.0,1.2020586,42.64337,13.886988,278.01578,0.0,16.156174,0.0
55.0,13.0,0.0,0.0,0.0,10.933594,0.0,179.84497,0.0,1.2500519,31.19108,8.964452,369.27716,0.0,4.217107,0.0
55.0,14.0,0.0,0.0,0.0,6.072481,0.0,46.71016,0.0,0.59357375,18.589525,9.439755,16.45661,0.0,3.0926104,0.0
55.0,15.0,0.0,0.0,0.0,1.5542282,0.0,87.73121,0.0,0.7809107,0.0,0.0,18.721579,0.0,0.0,0.0
55.0,16.0,0.0,0.0,0.0,1.9412669,0.0,1.8438764,0.0,0.7830324,0.0,0.0,12.5998535,0.0,0.0,0.0
55.0,17.0,0.0,0.0,0.0,0.44171715,0.0,205.57138,0.0,0.42820057,0.0,0.0,0.0,0.0,0.0,0.0
55.0,18.0,0.0,0.0,0.0,0.27246588,0.0,932.59705,0.0,0.63940555,0.0,0.0,0.0,0.0,0.0,0.0
55.0,19.0,0.0,0.0,0.0,0.33010384,0.0,140.74576,0.0,0.07921131,0.0,0.0,0.0,0.0,0.0,0.0
55.0,20.0,0.0,0.0,0.0,0.0,0.0,53.2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,21.0,0.0,0.0,0.0,0.0,0.0,22.121563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,22.0,0.0,0.0,0.0,0.0,0.0,5.6157775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,23.0,0.0,0.0,0.0,0.0,0.0,11.016363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,24.0,0.0,0.0,0.0,0.0,0.0,48.580425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,649.7627,808.9221,15639.435,1935.3313,4462.6997,12.858239,11447.319,7521.058,676.46826,10425.706,6831.9824,12969.385,62177.277,12510.895
56.0,1.0,645.3856,1208.9746,9816.695,10921.048,4096.6616,273.5758,7284.471,6497.168,644.6997,18824.525,10930.243,11678.567,119835.45,17152.395
