"Distribution of fish biomass (tonne) by Trophic level. Class i designates interval [i,i+1[."
"Time","TL","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
19.0,5.4,21.350388,0.0,2.0180595,288.2868,0.0,483.6342,0.0,0.0,0.0,12.275154,46.153183,0.0,0.0,321.95358
19.0,5.5,34.14361,0.0,34.3552,496.65295,4.504282E-5,545.88184,0.0,0.0,0.0,1.0219055,9.517569,0.0,0.0,204.27937
19.0,5.6,14.213444,0.0,4.5690603,267.185,0.12454146,340.24808,0.0,0.0,0.0,99.6233,10.161613,0.0,0.0,936.17786
19.0,5.7000003,6.361194,0.0,5.049838E-4,180.01257,0.07973848,405.86826,0.0,0.0,0.0,59.240047,2.5725656,0.0,2.0871055E-4,311.04425
19.0,5.8,19.534506,0.0,0.0,40.398563,0.0,142.78192,0.0,0.0,0.0,0.0030468798,3.6596713,0.0,0.0,108.31715
19.0,5.9,12.1404705,0.0,0.19825213,12.390184,0.0,613.9245,0.0,0.0,0.0,17.204735,11.440065,0.0,0.0,1006.34515
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4979478,0.0,0.0,0.0,0.0,111977.35,26747.318,0.0
20.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7389803,0.011440488,0.0,0.45515853,0.0,77342.3,18721.656,0.0
20.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0247552,0.011847757,5.1638352E-8,0.25070688,0.0,102628.76,19177.268,0.0
20.0,2.3000002,0.0,0.0,0.0,0.0,6.7069E-7,0.0,0.5186547,0.078141466,0.0034055132,0.3230351,0.0,48516.83,19187.518,0.0
20.0,2.4,0.0,4.1035686E-9,0.0,0.0,5.2312767E-5,0.0,0.7066223,0.0032148866,1.0978489E-8,0.49882844,0.0,57548.363,16463.438,0.0
20.0,2.5,0.0,8.126602E-5,0.0,0.0,0.02440651,0.0,0.6331435,0.033042897,0.013684903,5.1886437E-4,0.0,28439.307,11988.344,0.0
20.0,2.6,0.0,0.0032395413,0.0,0.0,0.04697404,0.0,0.32198593,0.005994852,0.012069485,0.36509076,0.0,25287.188,11278.672,0.0
20.0,2.7,0.0,0.01184572,0.0,0.0,0.08483837,0.0,0.8709019,0.004161928,0.035207562,0.2203591,0.0,16972.535,9350.625,0.0
20.0,2.8000002,0.0,0.01230212,0.0,0.0,0.083452724,0.0,1.8156639,0.009332819,0.020572815,4.1623645,0.0,9029.509,10700.889,0.0
20.0,2.9,0.0,0.015579026,0.0,0.0,0.07927444,0.0,3.2916772,0.01007261,0.008712749,10.316516,0.0,16480.688,10962.948,0.0
20.0,3.0,8.5514145,0.058634385,0.9232182,83.41219,0.68441194,117.92166,3.9132519,0.13899267,0.02086901,74.04621,47.54378,34137.625,15902.696,1585.3759
20.0,3.1000001,4.145605,0.004407788,0.0026613814,155.50899,0.123536155,229.55273,0.0,0.0010597324,2.9498754E-6,186.38136,4.631594,10895.974,29031.992,399.2262
20.0,3.2,15.905963,13.54824,9.648693,205.79955,12.545243,250.90594,13.896408,10.067093,5.632826,537.6876,40.053806,9061.255,28368.008,501.27667
20.0,3.3,30.19166,33.70253,28.360023,485.32913,6.9590454,599.9502,31.561226,53.776943,33.25922,102.81881,72.85998,5662.83,21422.826,835.77704
20.0,3.4,26.849157,54.2573,49.491722,395.13986,22.630463,527.733,57.537754,108.54413,94.950096,134.44344,55.42048,6146.295,12904.611,754.0802
20.0,3.5,47.410088,105.75691,249.36537,870.066,91.15503,561.96655,105.60556,218.71074,230.40155,13585.732,935.99756,7913.378,10694.031,399.1965
20.0,3.6000001,38.473347,168.7636,2315.6704,179.86453,420.2706,946.91327,1533.9065,500.64798,410.14093,125421.29,12653.0205,22951.201,34206.914,804.3245
20.0,3.7,51.725964,490.18848,2655.818,613.9022,463.68454,493.44693,379.8539,779.66846,777.63055,26658.5,2465.7275,14782.326,6694.2734,2307.8137
20.0,3.8,53.452667,1922.3488,15947.082,634.0162,4882.675,582.5047,1507.0565,4453.5283,2264.3296,15157.635,1566.7975,315.61945,918.62506,1672.5767
20.0,3.9,30.990425,2644.3018,16683.129,534.36615,5078.3438,614.9233,40689.453,10531.812,140.92827,6207.706,290.08102,64.842155,203.5462,1723.9619
20.0,4.0,15.857082,1.7608652,476.00476,523.23486,106.05276,813.2062,46.232456,29.97336,23.650358,7353.9414,1477.2633,3464.8975,914.95886,2050.2695
20.0,4.1000004,17.670824,2.4629319,320.8001,717.94305,40.00414,751.13214,1.207061,19.349514,45.554867,3074.8699,962.39746,47.65081,65.769066,1430.898
20.0,4.2,20.786118,16.75037,461.79742,1054.5337,65.6933,265.1974,2.740376,5.331612,50.80465,3987.4614,2629.907,273.4037,679.72406,5716.609
20.0,4.3,25.598309,0.62145025,810.2332,1130.0079,14.980784,658.4365,0.32379472,1.4720681,125.29433,9803.078,8169.1333,148.15976,1049.1926,26789.664
20.0,4.4,47.454945,2.563902,267.73404,874.28455,26.387995,309.58188,4.0406737,2.6190093,289.9062,997.2858,562.1063,455.03412,132.45369,1474.7958
20.0,4.5,515.9756,1.4045985,366.30774,4082.4543,29.316555,1890.4944,0.021808205,13.772779,384.20102,1636.9128,1401.9285,0.012049322,9.029099,4697.4194
20.0,4.6000004,289.38266,4.418392,264.23044,8600.213,78.207016,5453.3745,3.2228503,2.4467642,67.713135,2585.0918,2104.325,335.27545,19.017626,13034.458
20.0,4.7,209.38817,0.065057285,154.59097,6451.1133,41.0733,4464.8994,0.327459,2.78015,113.86267,2558.9402,696.42535,1089.7913,4.7342377,6639.669
20.0,4.8,265.02286,0.8672938,190.18979,7429.339,72.68068,5222.6787,7.248762E-4,0.40923244,245.229,2551.3423,860.98157,740.7165,11.007992,4524.719
20.0,4.9,148.69943,0.8916011,136.37411,4458.878,42.63481,2085.5146,0.0,0.0036082896,234.68977,1852.7079,487.98413,333.20056,1.3209009,4404.049
20.0,5.0,80.01687,0.0,46.94114,1871.8944,30.353704,1371.3986,0.0,0.0,0.0,1518.0092,251.92613,2057.5676,0.020043336,1455.536
20.0,5.1,99.0773,0.0,37.934708,877.76,43.348587,1039.2634,0.0,0.0,0.0,1056.6434,185.49345,0.0,0.005552558,2129.0195
20.0,5.2000003,68.51775,0.0,98.030624,206.84114,90.589096,1071.2723,0.0,0.0,0.0,3250.5315,690.0207,57.426735,32.77549,7696.8755
20.0,5.3,18.531511,0.0,0.012481808,245.09909,0.0,398.8388,0.0,0.0,0.0,57.005123,67.157814,2.1645408,0.0,2664.0295
20.0,5.4,31.44675,0.0,3.4647732,358.1323,9.422472E-5,477.86203,0.0,0.0,0.0,28.55976,1.3927298,0.0,0.0,275.3067
20.0,5.5,34.953266,0.0,3.1556306,210.67213,0.0,500.77057,0.0,0.0,0.0,27.793552,15.4932375,0.0,0.0,1226.8429
20.0,5.6,17.916037,0.0,5.1608887,33.833572,0.006397178,240.32318,0.0,0.0,0.0,2.6593692,5.0116143,0.0,0.0,358.52356
20.0,5.7000003,20.000555,0.0,0.07918775,118.410255,0.0,124.851494,0.0,0.0,0.0,28.995184,0.36410502,0.0,0.0,577.5705
20.0,5.8,3.70381,0.0,0.173566,90.08742,0.028852902,138.96497,0.0,0.0,0.0,23.007202,2.418135,0.0,0.0,344.005
20.0,5.9,27.037489,0.0,0.9328035,128.23239,0.0,186.26639,0.0,0.0,0.0,1.3703711,18.150225,0.0,0.0,963.7195
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7126049,0.007117491,3.7236956E-7,0.0,0.0,90869.45,26182.646,0.0
21.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5738107,0.0073960684,0.008914645,0.11282237,0.0,66419.82,14606.447,0.0
21.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.625486,0.01668232,9.257038E-5,0.7417884,0.0,60789.766,19657.328,0.0
21.0,2.3000002,0.0,0.0,0.0,0.0,0.016404826,0.0,1.132802,0.02820983,3.802129E-5,0.15473182,0.0,53667.19,17454.424,0.0
21.0,2.4,0.0,0.0010270079,0.0,0.0,0.015247938,0.0,0.001854831,0.030112518,0.0031722412,0.36859807,0.0,22511.03,16606.045,0.0
21.0,2.5,0.0,9.898486E-4,0.0,0.0,0.07410538,0.0,0.38310665,0.007928988,0.0029310314,0.20645605,0.0,18337.852,14038.563,0.0
21.0,2.6,0.0,0.0019056114,0.0,0.0,0.08516706,0.0,0.47857347,0.060320977,0.034822747,0.0020373086,0.0,23027.357,10659.6875,0.0
21.0,2.7,0.0,0.03045978,0.0,0.0,0.090040185,0.0,1.1478093,0.068035394,0.07051153,1.8620872,0.0,13361.967,8766.127,0.0
21.0,2.8000002,0.0,0.009851736,0.0,0.0,0.076909855,0.0,1.394176,1.8969091E-4,0.024449049,5.4095783,0.0,14370.282,11393.722,0.0
21.0,2.9,0.0,0.025501331,0.0,0.0,0.091166764,0.0,3.5268857,4.864137E-4,0.013056727,6.1498423,0.0,10418.061,14336.079,0.0
21.0,3.0,6.0391145,0.065760925,1.0887227,177.25912,3.4411578,79.737434,2.8780043,0.2124775,0.009485736,279.33627,49.853004,12248.197,16456.953,441.3188
21.0,3.1000001,8.3198185,0.004391556,10.296167,311.91,0.066920556,98.86369,0.0,0.02957532,0.005581452,49.59274,112.60792,12964.318,24993.908,93.462234
21.0,3.2,8.453875,6.4460053,20.485905,230.8573,0.58450073,134.9378,13.39324,22.075035,0.74086136,628.5276,119.65425,6839.5283,27676.04,520.3264
21.0,3.3,28.776917,20.571236,49.52365,666.3907,13.757109,640.1957,23.352392,41.147285,13.300291,575.0737,250.75632,4471.0166,16776.422,448.973
21.0,3.4,33.93148,62.38111,27.372517,165.7962,28.432793,227.37244,45.169327,97.57947,52.403946,124.89323,47.509136,10712.728,16888.838,605.88574
21.0,3.5,32.5364,148.65807,125.50591,229.22389,36.304264,821.23193,82.28726,203.91304,177.2849,15538.796,2036.9708,8328.513,13946.592,643.148
21.0,3.6000001,31.826777,191.68692,2682.126,784.6454,543.875,705.9341,1442.1495,527.28925,343.2558,127087.1,14920.668,29621.375,26393.275,1441.9285
21.0,3.7,48.592342,422.73773,2542.6113,445.81366,465.21738,93.000145,421.43277,867.7939,738.8863,30667.318,3297.514,21567.926,4813.9927,2533.867
21.0,3.8,46.008865,1570.9307,16302.31,344.00305,4169.6523,508.0765,1557.4078,4055.6267,2625.7354,15167.129,1824.3881,4035.15,1030.319,2162.4475
21.0,3.9,26.836876,1554.923,19257.828,342.527,5332.7466,487.97766,37369.516,10953.305,138.2479,7780.0156,910.0827,6954.1016,214.35526,2307.8467
21.0,4.0,25.916147,2.190069,535.0703,454.0068,84.42038,903.91437,35.331245,8.869781,24.255749,4491.7153,2342.049,3479.0964,668.0967,1948.2538
21.0,4.1000004,16.348661,15.350689,572.5248,822.9374,54.45179,939.34216,0.35653406,11.169386,40.39997,2621.6597,2161.7075,728.36755,152.34608,1206.5371
21.0,4.2,31.005014,5.61159,362.794,1177.7823,5.0809255,731.06396,1.0536213,8.766214,38.96515,3844.9844,2742.4253,545.56415,417.17398,4233.989
21.0,4.3,40.6216,7.9616866,621.34467,1213.8309,8.414714,1468.2463,0.29362676,12.606993,57.85175,11422.092,7950.784,1381.0391,733.36084,20382.83
21.0,4.4,45.15282,0.03751954,196.31984,1095.6527,45.153336,841.3502,3.4290667,13.941082,267.195,1316.573,515.2036,2110.96,2.3302147,1633.3154
21.0,4.5,384.20493,13.487818,435.7606,3698.497,61.17947,1572.001,0.16808309,20.067873,484.97876,2204.726,2598.047,8.31664,8.964973,3485.9146
21.0,4.6000004,229.15839,8.376595,275.71954,6698.0073,25.277498,5786.9355,8.788708,13.457552,76.21538,3139.7034,2648.0137,4143.9214,3.465633,7483.2354
21.0,4.7,237.4664,7.703503,223.4559,6816.848,30.3012,4636.203,17.086988,4.271805,133.45506,3790.4648,1515.0568,7528.102,10.723363,5128.5215
21.0,4.8,310.2711,0.96322477,363.44672,7924.6084,63.788807,3871.5095,0.61979365,2.354985,232.5164,3634.7224,1155.2384,870.9519,102.484726,4619.154
21.0,4.9,134.57922,0.13040218,154.5391,4009.1975,23.79008,2154.241,0.0,0.01737752,189.42557,1925.7642,511.11786,391.95065,13.980608,5727.636
21.0,5.0,78.524796,0.0,67.715034,1337.1538,14.400447,1077.6182,0.0,0.0,0.002424937,626.5638,137.66716,0.020486481,0.046532784,1067.9425
21.0,5.1,46.478123,0.0,138.59027,1443.8457,11.962401,1142.681,0.0,0.0,0.0,1419.9891,416.44336,8.818771,0.0017190446,1129.8604
21.0,5.2000003,59.878323,0.0,154.40448,1483.9302,58.866364,802.35504,0.0,0.0,0.0,3949.745,1114.843,4.545211,5.675694,6244.1953
21.0,5.3,22.8001,0.0,0.9529507,307.36255,0.5093187,457.77792,0.0,0.0,0.0010496994,389.43268,46.016468,1.6440982,0.0,1290.7673
21.0,5.4,9.419721,0.0,0.12642387,283.00714,0.0025644556,333.18796,0.0,0.0,0.0,157.9264,0.08884695,0.0,0.0,224.48367
21.0,5.5,24.726038,0.0,3.2260604,69.77396,0.023332786,553.5278,0.0,0.0,0.0,60.211918,122.43591,0.0,0.0,521.07996
21.0,5.6,17.491447,0.0,0.0,97.40768,2.9322665,226.00063,0.0,0.0,0.0,40.468105,12.269842,0.0,0.0,369.463
21.0,5.7000003,4.789029,0.0,0.55251026,32.381474,0.0,459.22244,0.0,0.0,0.0,86.4597,55.655552,0.0,0.0,615.87006
21.0,5.8,5.648839,0.0,1.3460376,124.91913,0.8628521,119.5749,0.0,0.0,0.0,98.88248,16.202024,0.0,0.0,811.1714
21.0,5.9,17.890232,0.0,0.0056031523,104.66663,0.0016269252,213.06664,0.0,0.0,0.0,96.9206,53.498,0.0,0.0,1125.4465
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09161425,0.0059471265,2.9241713E-4,5.9259524E-8,0.0,83799.4,26143.77,0.0
22.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8877155,0.0066402727,0.0030103822,0.29706395,0.0,64284.168,15187.7,0.0
22.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7821298,0.017030107,4.237171E-6,1.716117,0.0,46279.246,19640.16,0.0
22.0,2.3000002,0.0,0.0010403947,0.0,0.0,0.0,0.0,0.82566327,0.035268396,2.4028447E-4,0.12509274,0.0,25129.916,17118.568,0.0
22.0,2.4,0.0,0.0040008533,0.0,0.0,1.1126417E-5,0.0,0.36633626,0.014285014,0.009610561,0.17725547,0.0,34312.223,14643.996,0.0
22.0,2.5,0.0,0.0010589426,0.0,0.0,0.07972274,0.0,0.29956216,0.0079282345,0.0037654878,0.03463904,0.0,29464.637,11482.946,0.0
22.0,2.6,0.0,0.0035119979,0.0,0.0,0.13281919,0.0,0.2913902,0.058061685,0.012673853,0.070381016,0.0,20152.904,10421.488,0.0
22.0,2.7,0.0,0.0050218836,0.0,0.0,0.044713687,0.0,0.6913511,3.8412683E-5,0.01579343,0.1808239,0.0,15947.347,8882.411,0.0
22.0,2.8000002,0.0,0.034146048,0.0,0.0,0.096971974,0.0,2.7140381,0.055989012,0.007801627,0.21581888,0.0,20057.18,9404.866,0.0
22.0,2.9,0.0,0.016246382,0.0,0.0,0.0484514,0.0,2.663741,2.348879E-4,0.009609384,2.0592115,0.008949929,7989.155,12501.319,0.0
22.0,3.0,8.22016,0.04539446,0.6814875,151.8447,0.6351684,33.579113,2.6280258,0.18061063,0.010686433,16.85554,139.32936,9824.0205,13869.157,182.51994
22.0,3.1000001,9.371597,0.0063391095,0.01278698,200.44582,0.2035279,263.08597,0.0,0.07443112,0.0,131.89084,62.438637,6180.1265,25025.354,275.10254
22.0,3.2,9.840526,1.6700193,14.947401,108.04168,0.17408594,111.5103,6.9661975,1.7863605,1.7204449,405.9575,140.21626,7857.305,27195.229,572.04626
22.0,3.3,24.22298,18.664932,8.7352,371.84436,7.6341953,241.16203,11.14183,34.644733,19.953854,172.81053,83.15332,3853.4912,18447.443,494.34573
22.0,3.4,34.433826,57.36237,76.27555,230.5123,10.488705,262.84836,29.644033,83.16947,45.747772,16.724522,9.4945,3190.7715,15378.283,1101.8921
22.0,3.5,39.53143,86.32545,139.15007,731.9424,20.557484,399.2099,61.09508,182.25499,102.85958,16980.32,2663.4805,11829.789,15463.948,682.1906
22.0,3.6000001,24.11904,221.64253,2115.5315,160.11159,269.94955,382.60648,1052.0712,453.11923,322.65405,136495.28,19675.02,34843.504,21775.713,1790.1556
22.0,3.7,32.326687,411.8977,2365.8774,529.66425,436.2397,591.9506,337.35886,826.59393,868.6661,33503.766,3940.3647,23299.303,3852.2432,2284.3582
22.0,3.8,43.02624,1631.0836,17791.99,442.0324,4311.927,368.3447,1371.7739,3957.991,2057.946,13356.637,2714.1128,1015.06415,482.72864,1577.628
22.0,3.9,25.462223,1490.1118,19676.309,554.4593,4454.25,641.0463,30823.523,11832.114,88.98216,7614.718,1672.9858,702.2522,342.2965,2263.5713
22.0,4.0,18.086212,1.2564193,577.3083,436.63193,45.74743,606.4477,27.44737,22.73554,23.101833,5081.9326,2790.275,12487.081,762.98584,1555.4609
22.0,4.1000004,17.781828,7.946655,262.26593,914.59644,31.846323,486.46912,2.127704,4.8969903,42.81898,3111.7034,2098.3992,104.94491,135.54863,1360.566
22.0,4.2,26.103914,0.99326384,365.49365,1082.061,7.2578435,1027.9797,0.0027239248,3.3721125,60.1665,3779.0955,3990.7512,1897.6329,325.5064,5095.1914
22.0,4.3,22.71064,4.3821707,732.1899,1037.2274,17.112415,755.4613,0.014387645,3.144358,113.16111,12015.999,10652.581,774.16187,824.99176,21661.803
22.0,4.4,44.019203,0.8725617,228.37787,674.45544,26.32966,901.32733,0.80286926,8.261899,253.14761,1038.3436,748.00653,4.0212793,14.9698925,2272.1162
22.0,4.5,481.29254,0.21734373,340.52856,3093.1262,28.887358,1906.0853,0.0015052211,0.3298967,538.7756,2610.1147,1749.5522,579.0085,1.2433645,4374.897
22.0,4.6000004,288.69897,3.641407,234.4355,6435.858,57.72225,5900.6943,0.046284582,1.8441588,89.88175,2327.8071,1497.4271,49.6923,0.13519657,8156.6597
22.0,4.7,223.9871,4.47737,253.2985,6280.519,75.01615,4788.498,2.1283946,8.256596,169.0859,3099.4268,894.27747,818.0007,35.2655,3903.9556
22.0,4.8,253.8285,2.8900208,373.67816,6039.381,59.24572,3646.2808,0.0040977714,0.52929133,228.0501,2670.0488,798.6228,3958.75,53.779858,2817.6226
22.0,4.9,134.56818,0.6146738,142.93513,2458.4265,47.445568,2582.8257,8.717669E-5,0.07315368,135.86221,2484.8997,1007.83813,4120.878,44.496346,4417.5454
22.0,5.0,73.40923,0.0,28.49906,1533.8605,31.730947,1573.8088,0.0,0.0,0.0,888.6574,567.2104,6.358347,9.460898E-5,1361.2505
22.0,5.1,66.12785,0.0,99.586296,612.42535,45.440437,734.8634,0.0,0.0,0.0,1093.709,550.44977,6.276189,0.0,1690.6144
22.0,5.2000003,44.611393,0.0,37.686764,717.70935,19.819319,620.27106,0.0,0.0,0.0,3656.7537,1716.5927,0.48614463,0.0036926854,7175.3423
22.0,5.3,22.888384,0.0,2.665285,424.85248,0.05583002,645.4793,0.0,0.0,0.0,259.97983,429.31213,0.0014181911,0.0,1255.316
22.0,5.4,22.059273,0.0,0.4492543,180.62164,0.020011682,478.29468,0.0,0.0,0.0,31.620157,4.2922354,0.0,0.0,304.7684
22.0,5.5,12.284797,0.0,0.001589884,379.87326,0.0,742.2541,0.0,0.0,0.0,34.731945,11.666332,0.0,0.0,235.44121
22.0,5.6,6.176722,0.0,0.10432001,206.23561,0.0,181.14088,0.0,0.0,0.0,45.600666,3.8469157,0.0,0.0,1017.2439
22.0,5.7000003,14.122861,0.0,0.13192154,248.69875,0.0,449.13098,0.0,0.0,0.0,3.572463,5.822763,0.0,0.0,108.84287
22.0,5.8,7.811129,0.0,0.09164402,36.816475,0.69838536,96.33355,0.0,0.0,0.0,0.0016306954,7.80425,0.0,0.0,990.6283
22.0,5.9,14.581622,0.0,0.0039464007,10.737237,0.0,279.39117,0.0,0.0,0.0,10.35928,13.504224,0.0,0.0,474.14
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4756857,0.029643117,0.0,6.5414692E-6,0.0,99415.664,20007.51,0.0
23.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.088914,0.0072391927,2.5123423E-5,0.32126907,0.0,34200.324,15304.229,0.0
23.0,2.2,0.0,0.0,0.0,0.0,2.9242475E-9,0.0,0.46330348,0.007390137,0.0,0.69060683,0.0,68219.664,21097.277,0.0
23.0,2.3000002,0.0,8.541483E-8,0.0,0.0,0.0,0.0,0.2999334,0.07714421,5.0932744E-7,0.5038885,0.0,39966.508,18646.787,0.0
23.0,2.4,0.0,0.0036875498,0.0,0.0,0.0018061288,0.0,0.2020962,0.018777492,0.008625401,0.55382365,0.0,25801.797,12410.771,0.0
23.0,2.5,0.0,3.2307373E-4,0.0,0.0,0.043417558,0.0,0.5628775,0.066224255,0.013632492,0.201814,0.0,23423.643,9648.757,0.0
23.0,2.6,0.0,0.0046589756,0.0,0.0,0.091573566,0.0,0.4800907,0.061344072,0.028666265,0.698757,0.0,14890.945,10338.8,0.0
23.0,2.7,0.0,0.010124299,0.0,0.0,0.12505473,0.0,0.6658406,0.03379682,0.023791572,0.38107118,0.0,13178.031,9703.674,0.0
23.0,2.8000002,0.0,0.012356752,0.0,0.0,0.07931221,0.0,1.1701571,0.049402185,0.03313836,0.3201392,0.0,10469.585,8067.321,0.0
23.0,2.9,0.0,0.017102098,0.0,0.0,0.06168943,0.0,2.591889,0.05686919,0.020104306,9.768238,1.6940086E-5,9686.443,8779.231,0.0
23.0,3.0,1.6781815,0.06495741,1.4414142,96.2926,0.7956493,65.27625,2.9434226,0.2383639,0.019035578,159.8602,14.55761,4800.954,15262.517,10.216921
23.0,3.1000001,10.125339,0.0016108169,0.25438136,753.2543,0.083544515,257.2599,0.0,0.10744291,0.0,14.999858,81.37294,3561.1934,18483.443,66.640144
23.0,3.2,17.926634,1.0895699,12.188907,97.20431,0.26951298,260.02682,0.50322723,2.0428104,1.8028153,160.44225,40.34737,6332.2817,23678.96,52.630203
23.0,3.3,26.406626,20.973295,10.951344,628.76227,8.964224,273.74527,7.699601,28.21277,6.8842573,221.84532,64.73784,2378.9214,15074.33,175.94496
23.0,3.4,43.958084,58.375324,53.290092,651.6052,35.454567,221.28062,29.658194,74.8892,22.593485,180.56737,22.161098,1899.3234,17554.875,386.02795
