"Mean size of fish (centimeter) by Age class (year). Class i designates interval [i,i+1[."
"Time","Age","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
18.0,2.0,35.694828,27.455294,15.345802,51.729206,13.382851,74.05634,10.86319,16.655628,28.525635,16.710709,23.204317,17.18034,20.51046,NaN
18.0,3.0,54.97261,34.186886,21.480967,53.394897,NaN,89.22873,12.727632,18.213251,47.536156,18.11106,24.930584,21.119501,24.593596,NaN
18.0,4.0,66.91946,36.122623,NaN,57.707916,NaN,99.11861,14.107729,18.089914,50.534973,19.425674,24.649385,22.561808,28.976923,NaN
18.0,5.0,77.908775,36.38628,NaN,57.56031,NaN,111.50715,18.06264,16.471102,61.04054,21.710066,23.974333,24.619387,34.552547,NaN
18.0,6.0,85.540665,49.19829,NaN,52.05168,NaN,110.87222,NaN,22.386847,76.25543,24.439867,22.28114,29.696478,38.53026,NaN
18.0,7.0,91.975685,55.847652,NaN,53.323204,NaN,133.9367,NaN,45.65061,103.02983,24.991518,49.88857,36.2742,44.981705,NaN
18.0,8.0,97.953606,63.839714,NaN,51.935246,NaN,121.04914,NaN,47.061,84.33942,21.873268,59.818855,35.952293,39.76001,NaN
18.0,9.0,109.14825,63.3665,NaN,57.993034,NaN,122.19786,NaN,46.88313,109.2784,22.203463,64.006744,35.26588,40.336166,NaN
18.0,10.0,NaN,69.400215,NaN,47.161102,NaN,169.51765,NaN,40.90567,118.46114,22.491806,64.117096,NaN,42.92549,NaN
18.0,11.0,NaN,NaN,NaN,44.75461,NaN,140.14508,NaN,41.021454,100.92172,22.906599,NaN,NaN,43.28292,NaN
18.0,12.0,NaN,NaN,NaN,45.98905,NaN,141.97247,NaN,NaN,134.01305,NaN,NaN,NaN,NaN,NaN
18.0,13.0,NaN,NaN,NaN,NaN,NaN,152.11726,NaN,NaN,129.54848,NaN,NaN,NaN,NaN,NaN
18.0,14.0,NaN,NaN,NaN,NaN,NaN,155.81728,NaN,NaN,129.17595,NaN,79.67211,NaN,NaN,NaN
18.0,15.0,NaN,NaN,NaN,NaN,NaN,160.40427,NaN,NaN,NaN,NaN,79.83784,NaN,NaN,NaN
18.0,16.0,NaN,NaN,NaN,66.316124,NaN,151.2349,NaN,NaN,NaN,NaN,81.80951,NaN,NaN,NaN
18.0,17.0,NaN,NaN,NaN,66.31647,NaN,153.35715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,0.0,13.983563,6.0298243,7.973097,6.0685816,5.3295074,7.279888,5.4226713,9.329909,11.541703,3.428227,5.359956,6.122347,7.2154365,4.0985107
19.0,1.0,23.270975,17.885706,12.734345,48.62442,11.568598,33.207714,9.13163,15.927484,26.171425,10.28124,20.902973,14.2763815,14.715225,20.405964
19.0,2.0,36.472183,22.988487,14.194004,56.88252,11.857122,73.703476,9.6246195,16.81668,29.703999,13.598446,23.179815,16.499968,18.114222,NaN
19.0,3.0,49.244576,33.76377,18.00156,59.121845,NaN,97.801094,12.810184,17.983597,37.010685,18.008493,26.932045,18.628803,21.228819,NaN
19.0,4.0,66.161224,38.28185,NaN,56.88649,NaN,105.809616,14.691085,18.802837,56.90813,19.121723,26.896238,22.207592,25.100248,NaN
19.0,5.0,77.46353,42.103237,NaN,59.285854,NaN,112.83,14.454344,19.241417,59.42381,20.475653,25.999496,23.497057,29.544523,NaN
19.0,6.0,86.842316,42.70169,NaN,59.341667,NaN,122.18815,NaN,18.1251,79.93504,22.548079,25.369358,25.260094,34.499798,NaN
19.0,7.0,93.530266,52.86158,NaN,52.23762,NaN,119.55674,NaN,25.300068,95.108505,25.44515,24.502583,34.071667,38.932533,NaN
19.0,8.0,99.01109,58.91055,NaN,56.288834,NaN,141.54381,NaN,46.22751,107.10773,26.682837,51.42839,36.869728,45.094803,NaN
19.0,9.0,104.331566,65.92286,NaN,52.751923,NaN,127.245926,NaN,49.637764,100.43507,22.56627,61.022038,35.328907,39.77567,NaN
19.0,10.0,NaN,65.8801,NaN,57.121166,NaN,127.56119,NaN,46.369713,120.33164,22.597624,65.77877,NaN,40.39746,NaN
19.0,11.0,NaN,NaN,NaN,46.985146,NaN,174.33885,NaN,41.11187,120.6617,23.048908,65.14408,NaN,42.944912,NaN
19.0,12.0,NaN,NaN,NaN,44.869152,NaN,143.72496,NaN,41.18918,102.570206,23.407928,NaN,NaN,43.2852,NaN
19.0,13.0,NaN,NaN,NaN,46.00139,NaN,145.10718,NaN,NaN,135.36256,NaN,NaN,NaN,NaN,NaN
19.0,14.0,NaN,NaN,NaN,NaN,NaN,154.58748,NaN,NaN,130.61053,NaN,NaN,NaN,NaN,NaN
19.0,15.0,NaN,NaN,NaN,NaN,NaN,158.03758,NaN,NaN,NaN,NaN,79.985085,NaN,NaN,NaN
19.0,16.0,NaN,NaN,NaN,NaN,NaN,162.24667,NaN,NaN,NaN,NaN,80.114265,NaN,NaN,NaN
19.0,17.0,NaN,NaN,NaN,66.31682,NaN,152.63776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,18.0,NaN,NaN,NaN,NaN,NaN,154.62204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,0.0,14.214867,5.109701,7.5917935,5.837466,4.568408,6.225037,5.443616,9.544294,11.991077,2.8784862,5.13619,2.898734,5.757718,4.006195
20.0,1.0,23.331005,16.398283,11.791287,43.04523,11.9681425,44.162228,8.962485,14.557938,24.413149,10.540533,19.261387,13.598908,14.317996,17.894758
20.0,2.0,35.069504,20.665956,14.183472,59.098255,12.835537,61.90012,9.919499,17.068598,30.727982,12.286055,21.898323,16.352097,16.147808,NaN
20.0,3.0,50.801945,25.351746,16.210787,62.457626,NaN,90.38431,10.532312,18.039701,36.623226,15.033453,24.953241,17.939453,18.750051,NaN
20.0,4.0,60.73333,37.315536,NaN,63.117836,NaN,115.78268,14.042924,19.598785,44.12819,19.216179,29.643353,19.629082,21.577024,NaN
20.0,5.0,76.30106,41.830685,NaN,58.493797,NaN,118.34887,15.335995,19.351847,65.732216,20.319508,28.155416,22.964523,25.772196,NaN
20.0,6.0,86.43854,45.77324,NaN,61.037266,NaN,123.9344,NaN,19.950294,67.89913,21.608633,27.53155,24.086348,29.674608,NaN
20.0,7.0,94.76643,49.26181,NaN,59.79743,NaN,130.21799,NaN,17.93474,91.590355,24.028639,28.998152,25.70765,34.4808,NaN
20.0,8.0,100.55126,55.007797,NaN,52.227615,NaN,126.834435,NaN,45.247395,104.25854,29.98073,32.910934,35.0396,39.061287,NaN
20.0,9.0,105.23707,60.456974,NaN,61.676895,NaN,147.73654,NaN,46.138374,110.373405,52.85884,52.736553,37.17586,45.210556,NaN
20.0,10.0,NaN,62.23172,NaN,57.99764,NaN,132.73207,NaN,50.69716,104.1406,22.919912,61.20881,NaN,39.785942,NaN
20.0,11.0,NaN,NaN,NaN,56.68461,NaN,132.31935,NaN,46.1656,122.54253,23.056292,67.60624,NaN,42.86518,NaN
20.0,12.0,NaN,NaN,NaN,47.24705,NaN,178.32294,NaN,41.26442,122.42449,23.80136,65.75337,NaN,42.937492,NaN
20.0,13.0,NaN,NaN,NaN,44.880596,NaN,146.41225,NaN,41.31348,103.98641,24.074955,NaN,NaN,43.28615,NaN
20.0,14.0,NaN,NaN,NaN,NaN,NaN,147.53595,NaN,NaN,136.43228,NaN,NaN,NaN,NaN,NaN
20.0,15.0,NaN,NaN,NaN,NaN,NaN,156.67767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,16.0,NaN,NaN,NaN,NaN,NaN,159.88449,NaN,NaN,NaN,NaN,80.22364,NaN,NaN,NaN
20.0,17.0,NaN,NaN,NaN,NaN,NaN,163.75421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,18.0,NaN,NaN,NaN,NaN,NaN,153.80054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,19.0,NaN,NaN,NaN,NaN,NaN,155.67526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,0.0,14.370427,2.8032877,8.16533,4.342693,5.1948376,5.238231,5.406302,9.082405,11.545759,3.2573087,5.3813686,5.093057,6.53869,3.981723
21.0,1.0,24.559084,16.949705,11.862027,44.922993,11.488347,42.690914,8.988934,14.877483,25.301447,9.896773,18.828934,14.089409,14.147478,23.295815
21.0,2.0,34.214996,19.042757,12.283668,52.476616,13.351764,72.407524,9.576919,15.695627,29.792597,12.505651,20.199144,15.667696,15.708057,NaN
21.0,3.0,49.044907,24.734762,15.672838,64.403915,NaN,84.58348,11.217462,18.613625,37.96277,14.032007,22.97348,17.78145,16.998451,NaN
21.0,4.0,62.162197,28.43384,NaN,65.62622,NaN,105.8298,12.493854,19.291702,44.76974,16.124443,27.246014,18.933855,19.167683,NaN
21.0,5.0,71.10584,40.435726,NaN,65.246124,NaN,130.59248,14.909753,21.38879,51.9829,20.487322,32.567497,20.352007,21.818592,NaN
21.0,6.0,85.172935,44.67118,NaN,63.439644,NaN,128.73961,NaN,21.113962,73.300446,22.327692,30.31714,23.901503,26.465185,NaN
21.0,7.0,94.580055,48.520172,NaN,64.18181,NaN,132.96028,NaN,21.359211,75.745415,22.50998,30.694931,24.418758,29.864302,NaN
21.0,8.0,101.80708,53.194206,NaN,57.949604,NaN,137.82387,NaN,18.483067,99.07019,24.630487,30.984175,26.004328,34.52067,NaN
21.0,9.0,106.721886,56.589294,NaN,52.816998,NaN,132.33511,NaN,44.591167,108.7949,31.34532,32.111362,35.18442,39.169506,NaN
21.0,10.0,NaN,60.821552,NaN,60.540783,NaN,153.34071,NaN,46.512547,112.934296,54.28952,54.19954,37.42116,45.215855,NaN
21.0,11.0,NaN,NaN,NaN,58.379932,NaN,137.38394,NaN,51.787052,106.403625,23.563532,62.277065,NaN,43.308804,NaN
21.0,12.0,NaN,NaN,NaN,56.200798,NaN,136.24823,NaN,49.03553,124.31225,23.745785,68.28794,NaN,42.875286,NaN
21.0,13.0,NaN,NaN,NaN,44.884655,NaN,181.61995,NaN,41.35834,123.796936,24.296526,66.30605,NaN,42.936867,NaN
21.0,14.0,NaN,NaN,NaN,44.887024,NaN,148.72519,NaN,41.392868,104.760544,24.601513,NaN,NaN,43.286526,NaN
21.0,15.0,NaN,NaN,NaN,NaN,NaN,149.78853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,16.0,NaN,NaN,NaN,NaN,NaN,158.33455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,17.0,NaN,NaN,NaN,NaN,NaN,161.37596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,18.0,NaN,NaN,NaN,NaN,NaN,165.01587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,19.0,NaN,NaN,NaN,NaN,NaN,154.7709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,20.0,NaN,NaN,NaN,NaN,NaN,156.55014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,0.0,14.417507,4.068753,7.888438,5.354549,3.8813148,2.6165154,4.8803406,9.324714,9.211506,2.9422913,5.5923705,6.708196,6.0017853,3.8599072
22.0,1.0,25.622704,18.048298,11.8068075,47.902573,11.624939,52.894203,8.801427,13.876482,26.22842,9.912241,18.062122,13.449823,14.147364,20.595371
22.0,2.0,38.195473,20.167868,12.884561,55.633007,12.208643,70.608765,9.50176,16.225164,32.400513,11.729355,19.706434,16.107967,15.744164,NaN
22.0,3.0,48.221478,21.492722,12.772116,58.70999,NaN,94.54326,10.486202,16.09907,40.103233,14.278156,21.118137,17.08186,16.581001,NaN
22.0,4.0,60.445454,28.201456,NaN,67.744736,NaN,100.82481,12.250918,20.328772,46.185307,15.369436,24.090815,18.760117,17.36269,NaN
22.0,5.0,72.1899,31.613916,NaN,67.14944,NaN,118.28413,13.766184,21.426964,52.584496,17.181063,30.789299,19.621967,19.490395,NaN
22.0,6.0,80.08721,43.415245,NaN,66.51069,NaN,142.74586,NaN,23.79765,62.790855,21.339848,35.254692,20.83826,21.45875,NaN
22.0,7.0,93.16649,48.587418,NaN,64.53796,NaN,137.47188,NaN,24.105553,78.989845,23.495176,34.499424,24.164385,26.903843,NaN
22.0,8.0,101.66664,51.00513,NaN,63.525524,NaN,140.11526,NaN,23.979208,85.65506,23.72079,34.43198,24.668015,30.188166,NaN
22.0,9.0,108.01197,54.17863,NaN,59.00997,NaN,143.92358,NaN,19.213497,104.00483,24.854305,34.975212,26.074251,35.282337,NaN
22.0,10.0,NaN,58.178326,NaN,52.50651,NaN,137.72206,NaN,44.615467,112.93469,33.028576,32.785797,35.2137,39.366035,NaN
22.0,11.0,NaN,NaN,NaN,60.836067,NaN,157.99774,NaN,47.617413,114.96836,55.506176,55.030476,NaN,45.23914,NaN
22.0,12.0,NaN,NaN,NaN,58.54232,NaN,141.24036,NaN,50.080147,108.16693,24.20157,63.208244,NaN,44.37664,NaN
22.0,13.0,NaN,NaN,NaN,58.385506,NaN,139.39789,NaN,54.050285,125.746124,24.060728,69.043884,NaN,42.881985,NaN
22.0,14.0,NaN,NaN,NaN,44.889057,NaN,184.34396,NaN,41.41897,124.87943,24.643196,67.5063,NaN,42.945866,NaN
22.0,15.0,NaN,NaN,NaN,44.890343,NaN,150.80707,NaN,41.44402,NaN,NaN,NaN,NaN,NaN,NaN
22.0,16.0,NaN,NaN,NaN,NaN,NaN,151.6862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,17.0,NaN,NaN,NaN,NaN,NaN,159.7643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,18.0,NaN,NaN,NaN,NaN,NaN,162.6456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,19.0,NaN,NaN,NaN,NaN,NaN,166.06357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,20.0,NaN,NaN,NaN,NaN,NaN,155.5756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,21.0,NaN,NaN,NaN,NaN,NaN,157.27354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,0.0,14.115714,3.8931127,7.728403,5.9120426,3.9045208,1.626995,5.077959,9.281515,10.899199,3.1186109,6.2534194,7.172998,5.4157147,3.9028187
23.0,1.0,25.816,19.027473,11.566719,45.413788,12.656133,62.862236,9.177942,14.528623,25.5061,10.848298,17.619026,13.242057,14.298172,27.716072
23.0,2.0,38.835182,21.321617,12.570463,57.88526,12.60395,79.00258,9.549892,15.42463,33.167744,11.616651,19.262564,15.521929,15.737244,NaN
23.0,3.0,51.13646,22.301996,13.752973,61.13781,NaN,92.47147,10.361939,17.305176,42.284447,13.153914,20.462408,17.53053,16.679539,NaN
23.0,4.0,59.392563,24.088955,NaN,61.29975,NaN,111.39155,11.395923,16.641386,50.82952,15.7380705,21.643509,18.07332,16.933844,NaN
23.0,5.0,70.36845,32.42759,NaN,69.4874,NaN,113.961685,12.760468,22.231508,53.713318,16.53263,26.106565,19.435192,17.532097,NaN
23.0,6.0,81.07501,36.03446,NaN,68.0779,NaN,129.24307,NaN,22.814945,62.951923,18.07174,33.575207,20.124155,19.511389,NaN
23.0,7.0,88.16709,46.282448,NaN,68.45965,NaN,152.80777,NaN,26.596716,70.08559,21.712893,40.03364,21.196836,21.685266,NaN
23.0,8.0,100.299095,51.864834,NaN,64.15534,NaN,144.51695,NaN,24.221418,83.544075,24.35513,37.682518,24.513533,26.379665,NaN
23.0,9.0,107.94542,53.19217,NaN,62.10902,NaN,146.97757,NaN,23.610523,92.61357,24.484493,36.4289,24.851454,31.2834,NaN
23.0,10.0,NaN,56.674583,NaN,57.522125,NaN,149.17139,NaN,20.136705,107.50607,25.749517,37.04737,26.206892,35.475563,NaN
23.0,11.0,NaN,NaN,NaN,52.05357,NaN,141.5473,NaN,46.812813,115.76513,34.576176,34.30491,NaN,38.967552,NaN
23.0,12.0,NaN,NaN,NaN,64.67802,NaN,161.57332,NaN,47.414055,116.56698,56.480053,55.64228,NaN,45.264984,NaN
23.0,13.0,NaN,NaN,NaN,58.677273,NaN,144.39108,NaN,53.760136,109.54329,24.627604,63.713757,NaN,44.409687,NaN
23.0,14.0,NaN,NaN,NaN,58.67933,NaN,142.07089,NaN,NaN,126.96029,25.03284,70.42032,NaN,42.71156,NaN
23.0,15.0,NaN,NaN,NaN,44.89159,NaN,186.59305,NaN,41.466846,NaN,NaN,77.39016,NaN,NaN,NaN
23.0,16.0,NaN,NaN,NaN,44.891964,NaN,152.52881,NaN,41.487423,NaN,NaN,NaN,NaN,NaN,NaN
23.0,17.0,NaN,NaN,NaN,NaN,NaN,153.25597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,18.0,NaN,NaN,NaN,NaN,NaN,160.94667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,19.0,NaN,NaN,NaN,NaN,NaN,163.69633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,20.0,NaN,NaN,NaN,NaN,NaN,166.9155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,21.0,NaN,NaN,NaN,NaN,NaN,156.23787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,22.0,NaN,NaN,NaN,NaN,NaN,157.8694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,0.0,14.233114,4.7353654,7.8072567,5.5771866,4.6147327,7.010711,4.575759,9.0706005,9.8574915,3.444188,6.54395,1.5386828,6.4403577,4.0570045
24.0,1.0,23.672188,17.258863,11.713955,44.630943,11.515799,45.93311,9.295425,14.582238,26.430107,9.321953,18.269152,14.3677225,14.18817,26.590117
24.0,2.0,40.38391,20.725294,12.323809,54.762753,13.665772,88.513115,10.0379305,15.86003,31.827095,12.483134,18.780329,15.321379,15.911116,NaN
24.0,3.0,53.0634,24.239782,13.885285,62.49606,NaN,100.745995,10.5508175,16.890165,41.476143,13.201766,20.232199,16.945353,16.546806,NaN
24.0,4.0,62.410126,25.059181,NaN,63.60333,NaN,109.468575,11.21832,18.136831,55.011757,14.494651,21.087715,18.479225,17.138077,NaN
24.0,5.0,69.40105,27.324362,NaN,62.36453,NaN,124.63092,12.597576,17.407818,62.03863,16.901913,22.542704,18.796638,17.071419,NaN
24.0,6.0,78.99376,35.48861,NaN,70.53179,NaN,125.37935,NaN,22.886835,58.51465,17.5783,27.258497,19.91004,17.590733,NaN
24.0,7.0,89.00553,38.324684,NaN,68.82883,NaN,138.98466,NaN,24.183384,68.62309,18.710697,40.631573,20.484735,19.78925,NaN
24.0,8.0,95.3558,49.50126,NaN,68.98384,NaN,160.98401,NaN,28.020096,77.37703,22.235556,47.916363,21.43082,21.644539,NaN
24.0,9.0,106.62205,53.930042,NaN,61.01018,NaN,151.02182,NaN,25.194906,87.90394,24.919298,40.81117,24.785212,27.132885,NaN
24.0,10.0,NaN,55.133835,NaN,62.07693,NaN,152.4894,NaN,29.206392,97.28309,25.258207,42.384315,24.868036,31.73488,NaN
24.0,11.0,NaN,NaN,NaN,56.787872,NaN,153.26276,NaN,24.767256,110.628006,26.951916,43.86317,NaN,35.305965,NaN
24.0,12.0,NaN,NaN,NaN,51.859287,NaN,144.93971,NaN,48.109978,118.21859,35.462975,35.019936,NaN,39.00449,NaN
24.0,13.0,NaN,NaN,NaN,64.96305,NaN,164.34477,NaN,49.314915,117.74238,57.280315,56.167164,NaN,45.26901,NaN
24.0,14.0,NaN,NaN,NaN,NaN,NaN,146.90419,NaN,56.529785,112.1039,25.504967,63.804462,NaN,44.51708,NaN
24.0,15.0,NaN,NaN,NaN,NaN,NaN,144.2768,NaN,NaN,NaN,NaN,70.83701,NaN,NaN,NaN
24.0,16.0,NaN,NaN,NaN,NaN,NaN,188.45752,NaN,41.500137,NaN,NaN,77.461685,NaN,NaN,NaN
24.0,17.0,NaN,NaN,NaN,NaN,NaN,153.95274,NaN,41.514896,NaN,NaN,NaN,NaN,NaN,NaN
24.0,18.0,NaN,NaN,NaN,NaN,NaN,154.5541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,19.0,NaN,NaN,NaN,NaN,NaN,161.92441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,20.0,NaN,NaN,NaN,NaN,NaN,164.55197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,21.0,NaN,NaN,NaN,NaN,NaN,167.6203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,22.0,NaN,NaN,NaN,NaN,NaN,156.78738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,23.0,NaN,NaN,NaN,NaN,NaN,158.36029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0,0.0,14.652969,4.261848,7.504171,4.6459045,4.937794,5.343627,4.7837763,9.3487,9.560199,3.5658567,5.263604,6.0071607,6.5013623,3.687774
25.0,1.0,24.560717,19.009626,12.076609,41.27114,11.406884,43.46143,9.128841,14.897478,27.598143,10.479447,19.450354,14.665152,14.319197,24.199278
25.0,2.0,35.765244,18.780245,12.345204,54.945885,11.441864,72.290245,10.438985,16.465128,31.72892,11.363681,19.516027,16.401667,15.909152,NaN
25.0,3.0,53.846527,21.688282,12.986184,60.058456,NaN,110.18457,11.116672,17.269312,47.3495,14.004969,19.390411,16.741594,16.681934,NaN
25.0,4.0,64.442825,30.962412,NaN,63.595005,NaN,118.28814,11.465851,18.62869,49.666904,14.316883,20.895048,17.927559,17.0044,NaN
25.0,5.0,72.43396,30.22995,NaN,64.40293,NaN,122.53217,12.097788,18.70856,63.690437,15.680421,21.965605,19.029963,17.359955,NaN
25.0,6.0,78.43929,32.07188,NaN,63.93724,NaN,135.58954,NaN,16.942465,77.256516,18.05386,23.094824,19.302952,17.020239,NaN
25.0,7.0,87.32351,38.122963,NaN,71.13248,NaN,134.58156,NaN,23.098421,63.320503,18.608084,27.99157,20.247202,17.427843,NaN
25.0,8.0,96.038445,42.62205,NaN,68.607704,NaN,146.44781,NaN,23.952171,77.83869,19.063696,47.876976,20.74691,20.260805,NaN
25.0,9.0,101.69835,51.535408,NaN,69.05524,NaN,167.92679,NaN,28.989685,84.81828,22.837667,50.303696,21.602568,23.173403,NaN
25.0,10.0,NaN,56.076534,NaN,63.25181,NaN,155.66797,NaN,30.235268,91.70446,25.795347,43.890484,24.653713,27.461641,NaN
25.0,11.0,NaN,NaN,NaN,63.90851,NaN,156.73067,NaN,35.481094,101.94603,25.871168,44.410503,NaN,32.39225,NaN
25.0,12.0,NaN,NaN,NaN,58.515884,NaN,156.85255,NaN,32.16747,113.23961,28.416239,46.892105,NaN,35.666103,NaN
25.0,13.0,NaN,NaN,NaN,52.741,NaN,147.735,NaN,45.48249,119.64258,36.007717,36.03388,NaN,39.33037,NaN
25.0,14.0,NaN,NaN,NaN,64.91619,NaN,166.92444,NaN,50.468773,118.86283,57.97583,56.571712,NaN,45.444077,NaN
25.0,15.0,NaN,NaN,NaN,NaN,NaN,149.05066,NaN,62.963314,NaN,NaN,63.961662,NaN,NaN,NaN
25.0,16.0,NaN,NaN,NaN,NaN,NaN,146.13258,NaN,NaN,NaN,NaN,71.24603,NaN,NaN,NaN
25.0,17.0,NaN,NaN,NaN,NaN,NaN,189.99937,NaN,41.52486,NaN,NaN,NaN,NaN,NaN,NaN
25.0,18.0,NaN,NaN,NaN,NaN,NaN,155.13031,NaN,41.534782,NaN,NaN,NaN,NaN,NaN,NaN
25.0,19.0,NaN,NaN,NaN,NaN,NaN,155.59312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0,20.0,NaN,NaN,NaN,NaN,NaN,162.73302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0,21.0,NaN,NaN,NaN,NaN,NaN,165.2627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0,22.0,NaN,NaN,NaN,NaN,NaN,168.21098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0,23.0,NaN,NaN,NaN,NaN,NaN,157.23297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
