"% of prey species (in rows) in the diet of predator species (in col)"
"Time","Prey","lesserSpottedDogfish < 10.0","lesserSpottedDogfish >=10.0","lesserSpottedDogfish >=30.0","redMullet < 10.0","redMullet >=10.0","redMullet >=30.0","pouting < 10.0","pouting >=10.0","pouting >=30.0","whiting < 10.0","whiting >=10.0","whiting >=30.0","poorCod < 10.0","poorCod >=10.0","poorCod >=30.0","cod < 10.0","cod >=10.0","cod >=30.0","dragonet < 10.0","dragonet >=10.0","dragonet >=30.0","sole < 10.0","sole >=10.0","sole >=30.0","plaice < 10.0","plaice >=10.0","plaice >=30.0","horseMackerel < 10.0","horseMackerel >=10.0","horseMackerel >=30.0","mackerel < 10.0","mackerel >=10.0","mackerel >=30.0","herring < 10.0","herring >=10.0","herring >=30.0","sardine < 10.0","sardine >=10.0","sardine >=30.0","squids < 10.0","squids >=10.0","squids >=30.0"
1.0,"herring < 10.0",0.0,0.12183957,NaN,0.0,0.0,NaN,0.08065801,0.013792997,0.14585727,0.3031115,0.0035392279,0.5912706,0.040858712,0.60698074,NaN,0.663158,1.195306,2.4568558,0.0,0.0,NaN,0.0,0.0,0.0,7.505943,0.48665684,0.0,0.06042288,6.0262396E-6,NaN,1.1546379,2.8392348,NaN,5.813888,3.3387012,NaN,6.947629E-5,0.93669826,NaN,0.5414851,1.904735,4.55415
1.0,"herring >=10.0",0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.23816016,0.70743906,0.0,0.0,NaN,0.0,1.2738687,1.5056739,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.8097023,3.0576642
1.0,"herring >=30.0",0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0
1.0,"sardine < 10.0",1.9965064E-5,2.1170377E-5,NaN,2.065108E-4,0.0,NaN,0.021488013,0.02997859,12.757479,0.25008205,1.2776958,1.7000613,0.061412133,0.32334006,NaN,0.29511732,1.2353901,0.18498892,0.0015810509,0.0,NaN,0.0068086786,0.0021113013,0.0,0.0,8.9290336E-4,0.0,0.008704711,0.056938708,NaN,0.047283977,0.006081917,NaN,9.2683797E-4,0.0031993806,NaN,4.7057157E-4,0.0080693215,NaN,0.46771458,3.0419037,0.2763312
1.0,"sardine >=10.0",0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.37662187,1.5826976,0.0,0.0,NaN,0.0,0.43557924,5.974492,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.66126573,1.8986295
1.0,"sardine >=30.0",0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0
1.0,"squids < 10.0",0.0,0.21602398,NaN,0.0057676844,0.11196136,NaN,0.007724738,0.16138656,0.0,0.8423823,4.1492352,0.64269435,0.0,0.0035030749,NaN,0.0,1.2965107,0.06955193,0.0,0.17822513,NaN,0.004599448,0.0328072,1.0349905,0.0,0.9358478,0.02748186,2.5534876E-9,0.0,NaN,0.0,0.12511095,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.78176516,8.526512,0.46755117
1.0,"squids >=10.0",0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.38958484,1.1485351,0.0,0.0,NaN,0.0,0.2910212,0.43866295,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,1.1594349,2.5360017
1.0,"squids >=30.0",0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0
1.0,null,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,3.6203765E-4,0.0,NaN,1.8900583E-4,0.0,NaN,0.0,0.0,0.0
