"Biomass of prey species (in tons per time step of saving, in rows) eaten by a predator species (in col). The last column reports the biomass of prey at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","Prey","lesserSpottedDogfish < 10.0","lesserSpottedDogfish >=10.0","lesserSpottedDogfish >=30.0","redMullet < 10.0","redMullet >=10.0","redMullet >=30.0","pouting < 10.0","pouting >=10.0","pouting >=30.0","whiting < 10.0","whiting >=10.0","whiting >=30.0","poorCod < 10.0","poorCod >=10.0","poorCod >=30.0","cod < 10.0","cod >=10.0","cod >=30.0","dragonet < 10.0","dragonet >=10.0","dragonet >=30.0","sole < 10.0","sole >=10.0","sole >=30.0","plaice < 10.0","plaice >=10.0","plaice >=30.0","horseMackerel < 10.0","horseMackerel >=10.0","horseMackerel >=30.0","mackerel < 10.0","mackerel >=10.0","mackerel >=30.0","herring < 10.0","herring >=10.0","herring >=30.0","sardine < 10.0","sardine >=10.0","sardine >=30.0","squids < 10.0","squids >=10.0","squids >=30.0"
1.0,"poorCod >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.14507,565.5005,0.0,0.0,0.0,0.0,10.336721,8.515668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.1355,729.96454
1.0,"poorCod >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"cod < 10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0027448628,2.4772173E-6,0.0,0.041126315,0.018130476,0.0,3.5811178E-4,9.077849E-6,0.0,1.1004746E-5,0.005015935,0.0,7.787066E-5,0.0,0.0,1.5362873E-5,4.155612E-6,0.0,1.0639366E-5,3.1043825E-4,0.0,1.950149E-4,0.0,0.0,0.0,0.0,0.0,9.283572E-5,0.0,0.0,0.0,0.0,0.0,0.032230955,0.014453717,0.0
1.0,"cod >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60038775,1.9312788,0.0,0.0,0.0,0.0,0.024057724,0.015991362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5420319,4.956673
1.0,"cod >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"dragonet < 10.0",0.0,16.210287,0.0,0.010945994,0.0,0.0,296.23587,1269.8928,150.56372,7.6672907,587.36914,1335.6,75.40494,1835.865,0.0,0.085008204,15.131639,6.489771,8.257001,0.0,0.0,0.52589136,0.11556864,0.10855888,0.5730139,345.5799,22.796865,99.96795,108.67799,0.0,14.638035,255.24306,0.0,0.7562038,0.0,0.0,0.054360338,0.797018,0.0,130.06793,531.76654,9.711673
1.0,"dragonet >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79100126,0.7199388,0.0,0.0,0.0,0.0,0.024037484,0.023720108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"dragonet >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"sole < 10.0",0.0,0.24749069,0.0,7.775819E-6,0.0,0.0,6.7669134,3.282722,22.51791,1.2647779,232.12892,340.45248,4.080205,1.2868907,0.0,0.0017305443,7.0157943,2.6767848,0.3534037,0.0,0.0,0.12449834,0.040176224,0.0,0.0077650496,0.52075225,3.6636257,0.45217392,0.0,0.0,0.030570002,0.0,0.0,0.022022475,0.0,0.0,1.7750027E-4,0.0,0.0,12.443232,42.901886,0.0
1.0,"sole >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.95374,462.14502,0.0,0.0,0.0,0.0,7.577877,5.749865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
