"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
24.0,0.044463938113482954,8.199145217882752,0.6421433918135476,0.0,0.03463495343222171,0.06690481091158378,2.580900902130019,0.0,0.0,0.0,0.0,0.43983161152164363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,0.038588850928265646,7.779048953102461,0.38341212305950434,0.0,0.03141087310918321,0.059621594769454334,2.523537119187163,0.0,0.0,0.0,0.0,0.43993624248525615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,0.040287080487174734,5.830523737386099,0.4004403914682999,0.0,0.04612212743734984,0.0614002322489451,2.548236997081058,0.0,0.0,0.0,0.0,0.4397599066266726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,0.03878089173016788,8.147031481820637,0.6487517515504324,0.0,0.048875799014447524,0.06859251154817714,2.5265463683378075,0.0,0.0,0.0,0.0,0.44002807769242736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,0.032055341925701045,7.43871448902489,0.4909805095272627,0.0,0.05161285682689138,0.060996139865014204,2.4664235192632664,0.0,0.0,0.0,0.0,0.4393180499340554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29.0,0.04115921196283308,8.020099521316247,0.75393590732529,0.0,0.052535094150490534,0.04941043317881159,2.5527515496262674,0.0,0.0,0.0,0.0,0.4397015982896021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30.0,0.034779561630621146,6.702701683439217,0.2993014207189004,0.0,0.057875054317773525,0.057987130684333116,2.4949017821731774,0.0,0.0,0.0,0.0,0.43993602922605435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31.0,0.03402277024746259,8.213820768210663,0.5051780597509247,0.0,0.05017607911609086,0.06641810819152755,2.47908039014238,0.0,0.0,0.0,0.0,0.4399351693509538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32.0,0.03803301177949992,7.642312789710748,0.4179841691620419,0.0,0.052598427847302044,0.06748781391664768,2.5182199640128524,0.0,0.0,0.0,0.0,0.43995065762660335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33.0,0.03350835524825703,7.2782409654178855,0.6299149785015111,0.0,0.0482606315402508,0.04335320417677022,2.4804835308700266,0.0,0.0,0.0,0.0,0.4399557949875692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34.0,0.03701910879031187,7.71502566487708,0.6512639857100092,0.0,0.03769000684072938,0.05046928008169268,2.507973696713199,0.0,0.0,0.0,0.0,0.43970357651915937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35.0,0.03276472878024191,5.891593878892257,0.8303446547669425,0.0,0.0554098624369885,0.04973500868722061,2.4765745994298833,0.0,0.0,0.0,0.0,0.4392015776628376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,0.0364992520318392,6.991538941260443,0.8324636495830191,0.0,0.04849017083486277,0.06645706882247478,2.502240382273288,0.0,0.0,0.0,0.0,0.4396887758655491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,0.03498119153948935,7.309550690273086,0.531016711297914,0.0,0.04395627698380441,0.05130612940147302,2.4908700829656554,0.0,0.0,0.0,0.0,0.4398824775562711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
