"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,1.5692657183756529,0.11668453964381549,0.0,0.0,0.07884107277436088,0.0,0.20940100513310397,0.003320412218999363,0.0,0.0,0.0,0.0,0.0,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,3.5408671377975103,2.6119753057223,0.00393961904276264,0.0,0.10041778913887729,0.13712432844450181,0.27161763730936456,0.0037825671401308303,0.003666622858271446,0.0,0.0,0.03798514580106114,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,4.596286215891674,3.3381170706208825,0.004620634993910021,0.0,0.0903916194342399,0.14929505330903015,0.2939930165872849,0.0036731853406591435,0.003999940712117425,0.0,0.0,0.07089365912438904,0.0,0.27499999999999974,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,5.683185468739274,3.9840096696512393,0.0035101626277138937,0.0,0.09610925716903851,0.149278118646026,0.3174304024086522,0.0035722935575819097,0.004000014670345315,0.0,0.0,0.06983576767648142,0.0,0.2749999999999997,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,6.640032219795563,7.560016962541483,0.0035081015974938695,0.0,0.062382031088838885,0.1496127241714618,0.33880519563182937,0.0034453868774894617,0.003999996414603688,0.0,0.0,0.0730899115510251,0.0,0.2749999999999997,0.27499999999999974,0.0,0.0,0.0,0.0,0.0,0.0,
6.0,6.982479007976606,14.668796517854089,0.003046146154460619,0.0,0.012500860011391876,0.149500634597946,0.3500911749162967,0.002900800434363311,0.004000048549967255,0.0,0.0,0.0779772660255655,0.0,0.2749999999999997,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,7.968606905430731,6.850437845653984,0.0042424407861266795,0.0,0.012500003698584129,0.1493054837626921,0.37445982046190895,0.003282435275437102,0.003999997381811942,0.0,0.0,0.07797848575907623,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,6.4806276697027965,9.479208421837741,0.004872666783270005,0.0,0.012371256381924458,0.14898960793095756,0.3361800625423901,0.003297155599647834,0.00399998262830349,0.0,0.0,0.07797799461828765,0.0,0.2749999999999997,0.2749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,6.006891174493137,8.385966437832463,0.006173319864896439,0.0,0.012494716525692482,0.14853115971260955,0.3262859247698924,0.0032740582042934245,0.00399999780457907,0.0,0.0,0.07797783339238622,0.0,0.2749999999999997,0.27499999999999974,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,6.093476773804356,9.239252793468852,0.008725885488268813,0.0,0.012539960983482234,0.14757810664601625,0.326248457781856,0.0032431647230279585,0.0039999525974543475,0.0,0.0,0.07797811319678465,0.0,0.2749999999999997,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
11.0,4.783087574672198,15.566194344780774,0.010492148089312531,0.0,0.01208188957431259,0.1463949068457765,0.2970957997513752,0.0029884331372520426,0.003999990259435284,0.0,0.0,0.07797710322768733,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
