"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,3.0377787192349905,3.671838321979318,0.0,0.0,0.11013993933399847,0.0,1.1482583258854069,0.0,0.0,0.0,0.02676548622462385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.6362621611233582,13.763456444597987,2.5622237255328204,0.0,0.11568516015812498,0.1305477767454195,0.9298365474853866,0.0,0.0,0.0,0.018873871356333914,0.047557284684419984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.8873900154112544,14.500959368104386,1.3553505830888972,0.0,0.07886506110024251,0.18191839494419118,0.9493020552624197,0.0,0.0,0.0,0.006158250535027473,0.051994024562881457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,1.6850126837693464,8.796364967974004,0.7259004892772976,0.0,0.12657081182870353,0.18156854168203002,1.0170127581385917,0.0,0.0,0.0,0.025586808842554088,0.05199517057496487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,1.3870515311533493,8.832564475800552,1.267010807754805,0.0,0.13005080281204368,0.1635207248454024,0.9899181230661851,0.0,0.0,0.0,0.02547802084203948,0.051825595804169365,0.0,0.0,0.006382101180400093,0.0,0.0,0.0,0.0,0.0,0.0,
6.0,1.7874054858720256,6.728749664339,0.8858513013101065,0.0,0.13485569375838466,0.16929677497243054,1.0258498405560836,0.0,0.0,0.0,0.028966569115980948,0.05193938711649948,0.0,0.0,0.002447770766711595,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,1.3623118712069457,6.578405884507211,0.9899213381188436,0.0,0.13630349431113248,0.15771324254656197,0.989588628780106,0.0,0.0,0.0,0.02800984873086788,0.05193281757098116,0.0,0.0,0.0010010055651564402,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,1.1880789661857578,7.27909850496751,0.6853318406698775,0.0,0.13199204698629252,0.15842693827396473,0.9754444531332248,0.0,0.0,0.0,0.02798785897321739,0.05169799655476118,0.0,0.0,0.015233682353558906,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,0.438847496057113,9.592173834516196,0.921583247953005,0.0,0.11142042656910142,0.15511399638543424,0.9138059819918264,0.0,0.0,0.0,0.024571807522418207,0.051485163293725426,0.0,0.0,0.025524919863443515,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,0.25262328647986,9.374339391960792,0.6972143682266739,0.0,0.09627853262712356,0.14279431385271799,0.8997252595981077,0.0,0.0,0.0,0.021265216785089282,0.05120039554829768,0.0,0.0,0.03981402760777551,0.0,0.0,0.0,0.0,0.0,0.0,
11.0,0.1279525604882497,14.445177531599224,0.5478032049122781,0.0,0.06609827279821076,0.1420970536309972,0.890496144978779,0.0,0.0,0.0,0.008372294187404433,0.049932620342950616,0.0,0.0,0.10333012816750976,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,0.22004096478753998,10.513768479367206,0.4664531851662894,0.0,0.05594534141055685,0.1375725553955835,0.897267088863048,0.0,0.0,0.0,0.020977566093029244,0.04975138145602088,0.0,0.0,0.11338449005568899,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,0.22043809319523555,10.580022585821558,0.5338540410480844,0.0,0.07781329728866834,0.13577685358467131,0.8974996975608787,0.0,0.0,0.0,0.013721473974373479,0.048705823648867094,0.0,0.0,0.16601413925560288,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,0.4661014061755627,12.15014731975209,0.57797544937564,0.0,0.08938425852317977,0.1220205451287437,0.9162929804156117,0.0,0.0,0.0,0.012890368593076003,0.050628603107246546,0.0,0.0,0.06782426004082802,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,0.577108922869279,13.103718810916899,0.6424607291018031,0.0,0.08625436183510674,0.1271690682370582,0.9251435757770666,0.0,0.0,0.0,0.015675724726470146,0.051658644469948355,0.0,0.0,0.0169484712454241,0.0,0.0,0.0,0.0,0.0,0.0,
