"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
61.0,0.16048471430263253,9.803847713203577,0.6076057229435072,0.0,0.07524114638974269,0.20818139847567518,1.4112019460008807,0.0,0.0,0.0,0.058291582894759476,0.14193359419671536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
62.0,0.12452729961468423,9.769240014943408,0.6288162214932432,0.0,0.09270230408168158,0.18540761740120154,1.3902030583341343,0.0,0.0,0.0,0.06332326324458952,0.1419371299417749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63.0,0.13154427902013846,7.903980151419536,0.40339822686494137,0.0,0.08639359984385668,0.17781287369848434,1.3946928561134382,0.0,0.0,0.0,0.057608725972283274,0.1419567212497327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64.0,0.1304633319054339,7.699744689501462,0.35426440985353425,0.0,0.11015395028247922,0.16113561262229328,1.3937457350904425,0.0,0.0,0.0,0.06724064519866628,0.14196562510497704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
65.0,0.11678572424503164,8.178014334299002,0.43743648464569185,0.0,0.11614778856249894,0.16869392033623537,1.385814650533676,0.0,0.0,0.0,0.060434412527485645,0.14196196447293954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
66.0,0.09755303866620321,6.295479533218524,0.3622378658522198,0.0,0.11496880707403898,0.17310963847086758,1.375267042898619,0.0,0.0,0.0,0.06434157761244913,0.1419733524163102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67.0,0.1170823433914461,6.35914195330479,0.2924629711486244,0.0,0.11388424359444232,0.17311686016714656,1.3860841697664037,0.0,0.0,0.0,0.06677028888920022,0.1419667292166572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68.0,0.15952552258998107,7.77449503925013,0.21172425326491973,0.0,0.1101688234580852,0.17644018026177785,1.4119620254628538,0.0,0.0,0.0,0.06199404578104187,0.14196728679828294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69.0,0.10619964387474896,7.34060509669391,0.3632944971495954,0.0,0.11176282028171847,0.17798128264883326,1.3799723366660377,0.0,0.0,0.0,0.06504857436690888,0.1419609017063794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70.0,0.11459155261167302,9.34059825506402,0.3296457105026862,0.0,0.1008975890311026,0.17711815517116042,1.3850462803248151,0.0,0.0,0.0,0.0647748610181256,0.14196251102680604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
