"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,0.32425937210017447,1.4274071982227874,0.0,0.0,0.1329872870136095,0.0,1.537873492123742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.22509876711241208,3.946445812707685,2.6075713480123928,0.0,0.14708818816906702,0.19679237802060454,1.4874626638114627,0.0,0.0,0.0,0.0,0.03146232078974714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.23384542393278296,7.911030582356546,1.3263764930352402,0.0,0.02934166177058281,0.19170175892763142,1.491667434695935,0.0,0.0,0.0,0.0,0.18667417013274856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,0.15222581123717102,6.68212130233219,2.9279695959300485,0.0,0.040880894127564425,0.14657302228194818,1.4523113874090596,0.0,0.0,0.0,0.0,0.17945575461860924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,0.22919024749704037,7.663283056168125,2.3893804562176326,0.0,0.05797646697002357,0.048499087690690355,1.4897600198074705,0.0,0.0,0.0,0.0,0.08811104218760364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6.0,0.1408358555930537,6.034936478228097,1.5786444164932631,0.0,0.049947439848761016,0.032462228879425355,1.4476675263469974,0.0,0.0,0.0,0.0,0.09062889414178114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,0.16510644836067886,5.112434796385345,2.298803332785721,0.0,0.0516746275874047,0.02848797882153775,1.4594898109045698,0.0,0.0,0.0,0.0,0.08511351322026976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,0.18429038564364467,6.188232398735723,1.6650666677394614,0.0,0.07641715710048338,0.07062569231207455,1.4680007092604124,0.0,0.0,0.0,0.0,0.0889737036153259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,0.18814877151200307,5.915355627615657,2.272521801925427,0.0,0.07042664539053824,0.05631885522604711,1.469289606787582,0.0,0.0,0.0,0.0,0.09884260978314612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,0.11268760466988902,6.290736959083497,1.864664675454167,0.0,0.08129015215599189,0.06757344472375088,1.4369887930752265,0.0,0.0,0.0,0.0,0.0933551609502778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11.0,0.07957758058436153,5.298428806996108,1.6470582691611306,0.0,0.1034256247700392,0.066912803102592,1.4213986086476076,0.0,0.0,0.0,0.0,0.08685722032640807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,0.060404857740132746,4.657415065248234,1.683634889422626,0.0,0.11016594833249299,0.09741468676485301,1.4125125597823356,0.0,0.0,0.0,0.0,0.09834232620911287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,0.058804851500229856,4.597515963797236,2.440986720632915,0.0,0.10070055453685234,0.08399314845478083,1.4114081823259788,0.0,0.0,0.0,0.0,0.08284241265377001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,0.08406267579344084,5.658199578663205,1.6107148038241046,0.0,0.08599489484183563,0.07243705232698634,1.4225644037419893,0.0,0.0,0.0,0.0,0.09945454522359519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
