"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
11.0,0.048506952745222445,3.6399895230678165,1.4007558883913418,0.0,0.16863086711217995,0.21973841725099863,2.01725867733769,0.2939355248937494,0.2968615673902375,0.0,0.015542924682991798,0.03586027252894044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,0.05891765452888048,3.568958559106601,1.3043306084594624,0.0,0.14760577270920125,0.19973622304844185,2.02266479789995,0.295112712541631,0.29760234747168235,0.0,0.015609406887687098,0.035944912648510206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,0.06728192064652999,3.5355690821707815,1.1453005178409585,0.0,0.12447121663680838,0.17802109587915765,2.0273740001135936,0.294714060338637,0.29736691242713154,0.0,0.014686888844900044,0.035893066693635026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,0.07633431049520277,2.70785652255401,1.1171774525237312,0.0,0.15462622464752082,0.10743211578094214,2.03194725220357,0.29642732059841226,0.29777450652585763,0.0,0.015149278931931803,0.03595965321785833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,0.08397756982283869,3.217403171840178,1.4300903302852186,0.0,0.15279614109591264,0.17407394792398787,2.0361857549014597,0.29639376889454194,0.29744275109015567,0.0,0.015693514859577398,0.03592415061736639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,0.10113835685180152,3.5987801569715043,1.1644880429868556,0.0,0.14395942374079726,0.16574640969238663,2.0454874896374826,0.29639987670631146,0.2966002226573964,0.0,0.01521133503690211,0.03578932330248887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.0,0.10800062454818105,3.1035912862751496,0.8445455270017005,0.0,0.16190620944776768,0.15439214142019067,2.0492237711218872,0.2962829706586609,0.29680138402311906,0.0,0.015365500296833439,0.03586388369742938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.0,0.11250638276675878,3.8808474959295354,0.7908677601913894,0.0,0.14703121560930607,0.18553371852153316,2.0518315317352447,0.29545784670162806,0.29728253440495833,0.0,0.01382778480785526,0.03589346780465939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.0,0.12222574729805233,2.8314554662670814,0.985311256389378,0.0,0.17177280467377995,0.17388685377721289,2.0570751428474927,0.29603934746649124,0.2977003236053066,0.0,0.01689670274687376,0.03595323988752373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,0.13360414724279057,3.8845469754531647,0.8074615250780576,0.0,0.15277708752449468,0.19135735000459217,2.0634795049358114,0.2945858561121039,0.29719599733230184,0.0,0.014055671121520152,0.035897686990963934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21.0,0.14830041367247926,3.6243697840015794,0.6227416535161093,0.0,0.15360224234085135,0.15663164058091605,2.0719213851087437,0.2955560323677947,0.2977456437407147,0.0,0.014550746508329633,0.03595999642383152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
